# # Spectral data for TWA28 G235H
# # Wavelength (nm), Flux (erg/s/cm2/nm), Flux Error (erg/s/cm2/nm), Best Fit Model (erg/s/cm2/nm), Blackbody Model (erg/s/cm2/nm)
# # Data extracted from retrieval outputs
# 
1.668118e+03	1.388590e+00	8.184282e-02	1.475223e+00	1.462518e-03
1.668514e+03	1.439207e+00	7.480398e-02	1.500621e+00	1.465370e-03
1.668910e+03	1.473475e+00	4.843159e-02	1.509998e+00	1.468226e-03
1.669306e+03	nan	nan	1.499722e+00	1.471086e-03
1.669702e+03	1.442745e+00	1.432948e-02	1.493021e+00	1.473949e-03
1.670098e+03	1.433931e+00	1.327727e-02	1.494857e+00	1.476816e-03
1.670494e+03	1.468609e+00	1.341762e-02	1.494872e+00	1.479687e-03
1.670890e+03	1.497779e+00	1.376619e-02	1.488263e+00	1.482561e-03
1.671286e+03	nan	nan	1.482477e+00	1.485440e-03
1.671682e+03	1.489567e+00	1.477627e-02	1.482938e+00	1.488322e-03
1.672078e+03	1.458177e+00	1.554259e-02	1.477291e+00	1.491208e-03
1.672474e+03	1.440069e+00	1.567383e-02	1.471870e+00	1.494098e-03
1.672870e+03	1.441678e+00	1.604046e-02	1.480940e+00	1.496992e-03
1.673266e+03	1.454289e+00	1.628285e-02	1.495383e+00	1.499889e-03
1.673662e+03	1.478043e+00	1.684742e-02	1.508151e+00	1.502791e-03
1.674058e+03	1.470967e+00	1.744539e-02	1.509415e+00	1.505696e-03
1.674454e+03	1.453678e+00	1.887379e-02	1.499648e+00	1.508605e-03
1.674850e+03	1.493301e+00	2.106879e-02	1.501494e+00	1.511518e-03
1.675246e+03	1.499178e+00	2.134801e-02	1.503162e+00	1.514434e-03
1.675642e+03	1.484958e+00	2.282242e-02	1.501736e+00	1.517355e-03
1.676038e+03	1.480018e+00	2.544215e-02	1.506493e+00	1.520279e-03
1.676434e+03	1.454851e+00	2.654688e-02	1.495059e+00	1.523207e-03
1.676830e+03	1.438711e+00	2.819371e-02	1.480562e+00	1.526139e-03
1.677226e+03	1.477410e+00	3.152892e-02	1.483550e+00	1.529074e-03
1.677622e+03	1.506525e+00	3.462646e-02	1.494888e+00	1.532014e-03
1.678018e+03	1.488649e+00	3.496647e-02	1.502984e+00	1.534957e-03
1.678414e+03	1.479812e+00	3.915761e-02	1.503401e+00	1.537905e-03
1.678810e+03	1.485608e+00	4.365696e-02	1.507618e+00	1.540856e-03
1.679206e+03	1.504995e+00	4.663656e-02	1.513194e+00	1.543811e-03
1.679602e+03	1.498303e+00	4.744165e-02	1.508631e+00	1.546769e-03
1.679998e+03	1.484175e+00	5.427032e-02	1.502860e+00	1.549732e-03
1.680394e+03	nan	nan	1.503472e+00	1.552698e-03
1.680790e+03	nan	nan	1.507152e+00	1.555669e-03
1.681186e+03	nan	nan	1.508004e+00	1.558643e-03
1.681582e+03	nan	nan	1.509702e+00	1.561621e-03
1.681978e+03	nan	nan	1.509085e+00	1.564602e-03
1.682374e+03	nan	nan	1.497179e+00	1.567588e-03
1.682770e+03	nan	nan	1.489638e+00	1.570578e-03
1.683166e+03	1.502460e+00	4.850368e-02	1.499388e+00	1.573571e-03
1.683562e+03	1.516817e+00	3.510302e-02	1.505437e+00	1.576568e-03
1.683958e+03	1.511502e+00	2.392037e-02	1.494383e+00	1.579569e-03
1.684354e+03	nan	nan	1.479955e+00	1.582574e-03
1.684750e+03	1.430872e+00	1.950878e-02	1.481820e+00	1.585583e-03
1.685146e+03	1.438323e+00	1.817897e-02	1.492836e+00	1.588596e-03
1.685542e+03	1.463245e+00	1.786408e-02	1.496935e+00	1.591612e-03
1.685938e+03	1.488169e+00	1.710212e-02	1.494146e+00	1.594632e-03
1.686334e+03	1.484744e+00	1.715565e-02	1.483878e+00	1.597657e-03
1.686730e+03	1.425364e+00	1.583856e-02	1.463052e+00	1.600685e-03
1.687126e+03	1.411848e+00	1.560449e-02	1.454040e+00	1.603717e-03
1.687522e+03	1.437312e+00	1.570010e-02	1.465652e+00	1.606753e-03
1.687918e+03	1.436276e+00	1.558048e-02	1.470079e+00	1.609792e-03
1.688314e+03	1.409589e+00	1.515571e-02	1.459055e+00	1.612836e-03
1.688710e+03	1.399380e+00	1.451571e-02	1.447471e+00	1.615884e-03
1.689106e+03	1.384836e+00	1.383314e-02	1.440621e+00	1.618935e-03
1.689502e+03	1.385404e+00	1.324776e-02	1.442724e+00	1.621990e-03
1.689898e+03	1.429911e+00	1.320789e-02	1.464514e+00	1.625049e-03
1.690294e+03	1.470592e+00	1.325004e-02	1.486418e+00	1.628112e-03
1.690690e+03	1.483540e+00	1.296225e-02	1.486680e+00	1.631179e-03
1.691086e+03	1.484350e+00	1.284173e-02	1.481198e+00	1.634250e-03
1.691482e+03	1.497625e+00	1.288770e-02	1.479610e+00	1.637325e-03
