# # Spectral data for TWA27A G235H
# # Wavelength (nm), Flux (erg/s/cm2/nm), Flux Error (erg/s/cm2/nm), Best Fit Model (erg/s/cm2/nm), Blackbody Model (erg/s/cm2/nm)
# # Data extracted from retrieval outputs
# 
1.668118e+03	1.327569e+00	6.011054e-02	1.401289e+00	8.314315e-04
1.668514e+03	1.374218e+00	4.850195e-02	1.424048e+00	8.330696e-04
1.668910e+03	1.395534e+00	2.725523e-02	1.431723e+00	8.347100e-04
1.669306e+03	nan	nan	1.422928e+00	8.363526e-04
1.669702e+03	1.371413e+00	1.474586e-02	1.417151e+00	8.379975e-04
1.670098e+03	1.366530e+00	1.460807e-02	1.417389e+00	8.396445e-04
1.670494e+03	1.400534e+00	1.471519e-02	1.416052e+00	8.412938e-04
1.670890e+03	1.416366e+00	1.493642e-02	1.410435e+00	8.429452e-04
1.671286e+03	1.429516e+00	1.514506e-02	1.407213e+00	8.445989e-04
1.671682e+03	1.421313e+00	1.594037e-02	1.409187e+00	8.462548e-04
1.672078e+03	1.391208e+00	1.638606e-02	1.406296e+00	8.479130e-04
1.672474e+03	1.370838e+00	1.617222e-02	1.403910e+00	8.495733e-04
1.672870e+03	1.381373e+00	1.631399e-02	1.410929e+00	8.512359e-04
1.673266e+03	1.397096e+00	1.640376e-02	1.420221e+00	8.529007e-04
1.673662e+03	1.410341e+00	1.681171e-02	1.429213e+00	8.545678e-04
1.674058e+03	1.404831e+00	1.688983e-02	1.430576e+00	8.562370e-04
1.674454e+03	1.399494e+00	1.830638e-02	1.424581e+00	8.579085e-04
1.674850e+03	1.438370e+00	1.966251e-02	1.429243e+00	8.595822e-04
1.675246e+03	1.426035e+00	1.918471e-02	1.433916e+00	8.612582e-04
1.675642e+03	1.416586e+00	2.063688e-02	1.434279e+00	8.629364e-04
1.676038e+03	1.415044e+00	2.241802e-02	1.434095e+00	8.646168e-04
1.676434e+03	1.395379e+00	2.305067e-02	1.420907e+00	8.662995e-04
1.676830e+03	1.379566e+00	2.428536e-02	1.408436e+00	8.679844e-04
1.677226e+03	1.401694e+00	2.611248e-02	1.409435e+00	8.696715e-04
1.677622e+03	1.415596e+00	2.767210e-02	1.417611e+00	8.713608e-04
