# Wlen(nm) Transmission Continuum
1.921572004948998028e+03 9.469689817927039567e-04 1.387615861062507339e+00
1.921578518304077761e+03 7.406734041675180989e-04 1.391733746332482369e+00
1.921585240276772538e+03 7.744154146403673744e-04 1.395973348841202277e+00
1.921591735966975648e+03 9.624765526112970867e-04 1.400060422955227590e+00
1.921598420630227793e+03 1.199011324695467172e-03 1.404256341248787621e+00
1.921604970685901208e+03 1.362808497763197705e-03 1.408357881496297148e+00
1.921611582893157674e+03 1.361146416872479172e-03 1.412488424834798417e+00
1.921618204975055050e+03 1.178690132111814793e-03 1.416615162063297184e+00
1.921624744551611684e+03 8.841147291275100765e-04 1.420680697009826687e+00
1.921631438834347364e+03 5.800661395428297236e-04 1.424832346602214805e+00
1.921637933915168333e+03 3.392952406211591568e-04 1.428850733894435177e+00
1.921644643953251489e+03 1.800154926678368959e-04 1.432992065892298328e+00
1.921651167165166953e+03 8.549474289483773319e-05 1.437008314707941548e+00
1.921657804149795993e+03 3.425725696998223367e-05 1.441084728952856109e+00
1.921664399985086675e+03 1.067706335798966628e-05 1.445126003355757582e+00
1.921670963741455807e+03 2.616072223760850273e-06 1.449137868840500554e+00
1.921677632374838367e+03 9.581155559317550638e-07 1.453203881734821623e+00
1.921684126845802211e+03 6.599488262371657376e-07 1.457154069206211933e+00
1.921690860216534475e+03 4.242461428065574629e-07 1.461239536378399428e+00
1.921697358625814786e+03 3.120593287840386841e-07 1.465172769124380103e+00
1.921704018345279565e+03 1.067298276871744738e-06 1.469193789732555100e+00
1.921710589975441280e+03 6.697687233849462248e-06 1.473151862514885835e+00
1.921717175868729782e+03 2.941094455461186141e-05 1.477108807911006405e+00
1.921723820894593018e+03 9.787169652322387536e-05 1.481091431225560751e+00
1.921730332786765985e+03 2.675646862771202845e-04 1.484984672967460284e+00
1.921737051383181097e+03 6.352691624815868252e-04 1.488991557089394124e+00
1.921743545064189902e+03 1.355490482215323438e-03 1.492854720876895636e+00
1.921750225474726903e+03 2.636468660082662025e-03 1.496819151211274956e+00
1.921756774942464062e+03 4.713840266173449992e-03 1.500696215083508367e+00
1.921763380928551442e+03 7.783109875824118819e-03 1.504597057426196205e+00
1.921770004389955830e+03 1.194420745172018392e-02 1.508498470028108107e+00
1.921776535776552009e+03 1.716890112584738837e-02 1.512336098206409574e+00
1.921783233406576755e+03 2.331767790523068748e-02 1.516261567494385565e+00
1.921789726476636133e+03 3.019709656770853956e-02 1.520057644063910196e+00
1.921796425533252886e+03 3.759101907648745161e-02 1.523964354542053590e+00
1.921802954882496806e+03 4.529626773713991972e-02 1.527762534569965469e+00
1.921809578916035662e+03 5.312249246344505349e-02 1.531606157706179916e+00
1.921816182857268132e+03 6.092067340587212915e-02 1.535428471061229150e+00
1.921822731692582920e+03 6.859556704913316594e-02 1.539209382881639332e+00
1.921829410400860525e+03 7.609027077757363200e-02 1.543055535271654399e+00
1.921835902859493672e+03 8.337293575552763569e-02 1.546785010748100486e+00
1.921842618515968979e+03 9.041179912515179273e-02 1.550632937991605953e+00
1.921849129791880387e+03 9.719293063407832833e-02 1.554354292447477359e+00
1.921855769826291407e+03 1.037112005864986863e-01 1.558139646182931326e+00
1.921862356292869435e+03 1.099732243753378108e-01 1.561884905207876262e+00
1.921868920529967909e+03 1.159865536259888363e-01 1.565608063591364285e+00
1.921875582362371688e+03 1.217573812709200343e-01 1.569376930713856977e+00
1.921882074209100665e+03 1.272934506097494478e-01 1.573040290955368015e+00
1.921888804417982328e+03 1.325976135355436680e-01 1.576828436937572464e+00
1.921895299666950450e+03 1.376812437265228506e-01 1.580474958150515530e+00
1.921901953654426507e+03 1.425517605758288564e-01 1.584201057400125956e+00
1.921908524693095387e+03 1.472151281564162972e-01 1.587871241311950898e+00
1.921915102283812757e+03 1.516679753582226564e-01 1.591535674043955462e+00
1.921921749287444982e+03 1.559089719547991360e-01 1.595229222074039388e+00
1.921928250306021710e+03 1.599480563339907568e-01 1.598832368624130140e+00
1.921934973449911013e+03 1.638015871188811812e-01 1.602548982057897753e+00
1.921941464504042187e+03 1.675043821520895149e-01 1.606127999074403956e+00
1.921948130395542876e+03 1.711064245324853128e-01 1.609793923008976169e+00
1.921954688054279359e+03 1.746688480599182802e-01 1.613390946177021723e+00
1.921961276949218700e+03 1.782205157029877474e-01 1.616995745055076261e+00
1.921967911172413551e+03 1.817300017757937924e-01 1.620615875564590080e+00
1.921974422895305906e+03 1.851194692578053969e-01 1.624159931691125713e+00
1.921981133858355179e+03 1.883004114595451528e-01 1.627802868807854297e+00
1.921987624299487379e+03 1.912079208178867618e-01 1.631316880572592165e+00
1.921994300044741067e+03 1.937930925053499287e-01 1.634921771767741783e+00
1.922000846372752903e+03 1.960185847942703119e-01 1.638447484565091594e+00
1.922007444521285379e+03 1.978483612196675345e-01 1.641991804547032752e+00
1.922014068013606902e+03 1.992492317387276612e-01 1.645540355354678574e+00
1.922020588389829072e+03 2.001933403944921586e-01 1.649024488328108884e+00
1.922027289221959791e+03 2.006537176887542018e-01 1.652595574462660144e+00
1.922033779049613941e+03 2.006806613911588100e-01 1.656045065954367512e+00
1.922040462597115948e+03 2.005414040115881535e-01 1.659588129537525880e+00
1.922046999644843709e+03 2.008029125780618207e-01 1.663044319192942488e+00
1.922053604995106525e+03 2.020780716421045620e-01 1.666527377544089195e+00
1.922060219807352496e+03 2.045512028309238728e-01 1.670006123568920309e+00
1.922066746784684028e+03 2.077857428987925914e-01 1.673429562722333230e+00
1.922073439537052309e+03 2.110167172725193330e-01 1.676930560554579674e+00
1.922079928750749104e+03 2.136308705053108492e-01 1.680316016483988317e+00
1.922086618047760112e+03 2.153597423539503619e-01 1.683796519281856696e+00
1.922093147866876734e+03 2.162482432151654199e-01 1.687184910731423848e+00
1.922099758365773596e+03 2.166320294291684267e-01 1.690605986172290631e+00
1.922106366549975064e+03 2.170967062924195057e-01 1.694016640285291420e+00
1.922112898074960867e+03 2.182278575681750044e-01 1.697378676162302646e+00
1.922119584799955874e+03 2.202333550221480529e-01 1.700811286567961877e+00
1.922126073399216011e+03 2.228127366856412217e-01 1.704133191377885215e+00
1.922132766391762516e+03 2.253843939301493904e-01 1.707550461063697567e+00
1.922139291035176029e+03 2.274272174667435753e-01 1.710872717803929577e+00
1.922145904628374410e+03 2.286110452470472287e-01 1.714231149656477715e+00
1.922152508237797747e+03 2.287173517581496118e-01 1.717575363533276445e+00
1.922159042255746726e+03 2.275323143478025778e-01 1.720875347034443781e+00
1.922165725006991124e+03 2.248029779365785796e-01 1.724241209937453334e+00
1.922172212991334618e+03 2.202259042703973435e-01 1.727500047802282834e+00
1.922178907624207795e+03 2.134381570397748673e-01 1.730853472042751307e+00
1.922185429146059732e+03 2.039951108787504408e-01 1.734111196982387471e+00
1.922192043777991785e+03 1.914390708515636974e-01 1.737406384317151886e+00
1.922198644867137318e+03 1.754040792405675842e-01 1.740685749290242335e+00
1.922205179322123968e+03 1.558034296571898514e-01 1.743923090820985289e+00
1.922211860154477336e+03 1.330594378977187908e-01 1.747223786047732208e+00
1.922218347523424200e+03 1.083818139649952161e-01 1.750420040873279293e+00
1.922225041740176721e+03 8.396019685972652691e-02 1.753709066473583267e+00
1.922231562195846436e+03 6.271084610267987913e-02 1.756903802787824098e+00
1.922238175809707172e+03 4.757255969396717576e-02 1.760135203570369233e+00
1.922244776434311461e+03 4.069815735961054143e-02 1.763351251482540905e+00
1.922251309269171998e+03 4.303260407326484766e-02 1.766525420097720733e+00
1.922257990238729690e+03 5.428531252936546342e-02 1.769762468229178154e+00
1.922264476991799484e+03 7.307225292540792116e-02 1.772896623652296721e+00
1.922271168734746425e+03 9.720653750564903217e-02 1.776120755703380238e+00
1.922277690180849959e+03 1.241485867270936683e-01 1.779253987686811422e+00
1.922284300718596569e+03 1.514577030551362558e-01 1.782421117923356224e+00
1.922290902935633994e+03 1.771780614489858185e-01 1.785575321981283103e+00
1.922297432091966584e+03 2.000617722082123628e-01 1.788685844532083236e+00
1.922304115256061095e+03 2.196192802257952992e-01 1.791860707757288340e+00
1.922310601392772469e+03 2.359473987668958272e-01 1.794933247145398925e+00
1.922317288602993131e+03 2.494096618816863953e-01 1.798092048171070267e+00
1.922323813097382754e+03 2.604553960155626124e-01 1.801165202089968442e+00
1.922330418499733014e+03 2.694981982290185485e-01 1.804267634973279133e+00
1.922337024367415779e+03 2.769005672437990784e-01 1.807361410601070029e+00
1.922343547785578949e+03 2.829413506175523230e-01 1.810407870880150982e+00
1.922350235202781960e+03 2.877929179142804106e-01 1.813521953850696367e+00
1.922356720722653790e+03 2.915288405384412473e-01 1.816533360302154954e+00
1.922363401339985558e+03 2.941405609506407837e-01 1.819626449401969159e+00
1.922369930941752727e+03 2.956070756929626286e-01 1.822640894349596641e+00
1.922376529148185909e+03 2.958994327491589749e-01 1.825678259405082660e+00
1.922383140725964722e+03 2.950123802567997111e-01 1.828712965097830878e+00
1.922389656345078265e+03 2.931025992807809177e-01 1.831695002985457288e+00
1.922396350075199507e+03 2.907025760251333302e-01 1.834749653668788616e+00
1.922402834977749535e+03 2.885223402887343580e-01 1.837700410011782193e+00
1.922409506940790379e+03 2.867120718931058798e-01 1.840727462008017845e+00
1.922416043710267104e+03 2.844170605979048916e-01 1.843684510758762052e+00
1.922422632659020792e+03 2.802653459925040780e-01 1.846656492988516751e+00
1.922429252007586683e+03 2.732382614153065492e-01 1.849633431167581055e+00
1.922435757765528706e+03 2.632080884782642127e-01 1.852550741775893073e+00
1.922442459869618460e+03 2.512700824986188741e-01 1.855547252309866169e+00
1.922448944154365336e+03 2.402635605183197354e-01 1.858437841103167676e+00
1.922455605400471086e+03 2.343507875450378253e-01 1.861398585685169582e+00
1.922462151399229015e+03 2.366496376768883747e-01 1.864299495548291885e+00
1.922468729027300014e+03 2.469389514729034840e-01 1.867205834576911805e+00
1.922475358208584339e+03 2.618971648612770653e-01 1.870126252443237824e+00
1.922481852041990805e+03 2.776277537770127091e-01 1.872978585261481088e+00
1.922488564582340359e+03 2.917110369089125355e-01 1.875918192809286511e+00
1.922495048248801368e+03 3.033244449718609514e-01 1.878749096340972979e+00
1.922501696714087529e+03 3.125559827205584007e-01 1.881643317210525357e+00
1.922508254004939090e+03 3.198576281326887538e-01 1.884489290885142054e+00
1.922514818248081610e+03 3.257322555367943018e-01 1.887329780104010979e+00
1.922521459325257183e+03 3.305658474034733341e-01 1.890194870493591139e+00
1.922527942554979063e+03 3.346051986188264271e-01 1.892983482550188334e+00
1.922534660824119555e+03 3.380085589001688429e-01 1.895864466556825612e+00
1.922541147257357579e+03 3.408745134402790256e-01 1.898637616425386865e+00
1.922547780876694105e+03 3.432436991989628039e-01 1.901465150439826779e+00
1.922554351523695914e+03 3.451572030225412147e-01 1.904257336870725847e+00
1.922560900316420657e+03 3.466750582988677443e-01 1.907031822582222258e+00
1.922567555353903117e+03 3.478607432311889291e-01 1.909842724821505522e+00
1.922574037964513764e+03 3.487629239748170629e-01 1.912572477327866061e+00
1.922580739926057049e+03 3.494139368867614226e-01 1.915385972098028855e+00
1.922587241176330281e+03 3.498394370428750677e-01 1.918106839989531132e+00
1.922593857883344526e+03 3.500562144480097726e-01 1.920867576306829916e+00
1.922600443951794432e+03 3.500732640735445544e-01 1.923607071538745661e+00
1.922606975227367002e+03 3.498909492519760578e-01 1.926315452099709447e+00
1.922613646290817087e+03 3.495006486063925721e-01 1.929073252861091436e+00
1.922620128281831967e+03 3.488835407578795289e-01 1.931744627371406064e+00
1.922626811868521827e+03 3.480138431671602195e-01 1.934490564483442032e+00
1.922633330002011689e+03 3.468642053923547963e-01 1.937160203596397956e+00
1.922639927729085912e+03 3.454084573035590133e-01 1.939854082818855963e+00
1.922646531285527544e+03 3.436224394328352694e-01 1.942541930852955456e+00
1.922653042975969356e+03 3.414961072304262824e-01 1.945184155819722260e+00
1.922659732132289491e+03 3.390596634499239981e-01 1.947889889976057054e+00
1.922666213503225890e+03 3.363689097653022597e-01 1.950503367773783303e+00
1.922672876646559189e+03 3.334391599730618383e-01 1.953181729638597819e+00
1.922679413730692886e+03 3.301806293991282337e-01 1.955801141738678250e+00
1.922685990408963789e+03 3.264142686232605617e-01 1.958428155056336051e+00
1.922692613521184512e+03 3.219395294681196007e-01 1.961065348705401057e+00
1.922699103557270746e+03 3.165652098016374372e-01 1.963641417976203840e+00
1.922705812874610274e+03 3.101073435660389177e-01 1.966296069458198570e+00
1.922712293624984113e+03 3.023559765305435243e-01 1.968852131555135943e+00
1.922718934255212616e+03 2.930896363053978604e-01 1.971462950560677552e+00
1.922725492358662223e+03 2.820395366636915813e-01 1.974033086836194384e+00
1.922732045918019594e+03 2.688669018627046214e-01 1.976593275169874930e+00
1.922738690655052778e+03 2.531735922167021036e-01 1.979180756914805439e+00
1.922745170967070635e+03 2.345623582459123169e-01 1.981696145810416532e+00
1.922751874512937775e+03 2.127881354860289009e-01 1.984289814250979944e+00
1.922758368643392259e+03 1.878337994635624897e-01 1.986794349661174186e+00
1.922764984689518769e+03 1.600845101006870275e-01 1.989337707314119408e+00
1.922771565882203959e+03 1.304411137377910479e-01 1.991859469232891700e+00
1.922778094251288849e+03 1.004583952539760544e-01 1.994352922376974036e+00
1.922784762683416375e+03 7.227483211509772021e-02 1.996891585224148224e+00
1.922791242374042668e+03 4.814339981963562665e-02 1.999350381944241972e+00
1.922797919869991347e+03 2.978271751675711301e-02 2.001875985272775438e+00
1.922804438554732769e+03 1.781835684209128953e-02 2.004333450960878782e+00
1.922811027944513398e+03 1.193602523269531729e-02 2.006809477030833566e+00
1.922817634297601217e+03 1.158393770875557928e-02 2.009283717196624686e+00
1.922824135403807531e+03 1.666436912473334350e-02 2.011710572962288612e+00
1.922830829602557287e+03 2.759120949495836098e-02 2.014201261298879331e+00
1.922837308671306573e+03 4.458496709550587717e-02 2.016603946117841328e+00
1.922843958044205465e+03 6.693047879595709349e-02 2.019061653641827103e+00
1.922850503355287401e+03 9.287340779751818154e-02 2.021472862245709212e+00
1.922857064015228161e+03 1.201032153167291699e-01 2.023881733906431890e+00
1.922863697601133026e+03 1.464135076026118198e-01 2.026309256915547419e+00
1.922870176230593643e+03 1.700729069315598252e-01 2.028672198193643084e+00
1.922876884548583803e+03 1.899097182384825722e-01 2.031110721265025010e+00
1.922883369855141382e+03 2.052612054052271040e-01 2.033460263644774280e+00
1.922889989030608149e+03 2.157873376619889871e-01 2.035850291464013306e+00
1.922896563041332911e+03 2.213575019452527215e-01 2.038216008225780307e+00
1.922903092896689486e+03 2.219495612426981845e-01 2.040557949197685961e+00
1.922909755789076598e+03 2.175579362124018534e-01 2.042939512497417454e+00
1.922916233795830522e+03 2.081605100140353770e-01 2.045247164137706353e+00
1.922922910448166476e+03 1.939066057371092722e-01 2.047617513632908004e+00
1.922929425921822258e+03 1.755363192532983507e-01 2.049922757756527325e+00
1.922936012824224463e+03 1.548661872662927819e-01 2.052245367905409346e+00
1.922942617609144236e+03 1.349696493410883213e-01 2.054566311529405276e+00
1.922949114583921300e+03 1.198102368901449027e-01 2.056841591221503229e+00
1.922955808857705506e+03 1.131877845872922145e-01 2.059177905966630640e+00
1.922962286241266156e+03 1.173054776344658323e-01 2.061430747504272798e+00
1.922968929151426437e+03 1.318555517823499779e-01 2.063733223334677014e+00
1.922975476867621410e+03 1.542407320092597234e-01 2.065994849600730543e+00
1.922982029420075378e+03 1.807646520030971593e-01 2.068250349189875603e+00
1.922988667054993584e+03 2.079506669880668568e-01 2.070527192700453600e+00
1.922995143998329695e+03 2.333075418344134067e-01 2.072741218934814000e+00
1.923001841876512572e+03 2.554617973455198254e-01 2.075022781671585381e+00
1.923008333563172755e+03 2.739614026469383012e-01 2.077226367960315123e+00
1.923014940653383974e+03 2.889444188104515754e-01 2.079461314500941960e+00
1.923021522688809455e+03 3.008680400418852208e-01 2.081679958239497363e+00
1.923028038813178455e+03 3.102818891450607186e-01 2.083868698597029834e+00
1.923034711375149982e+03 3.176948234025850359e-01 2.086102070196395264e+00
1.923041187694461541e+03 3.235440323758397296e-01 2.088262107325729477e+00
1.923047848282061750e+03 3.281633573789597969e-01 2.090475752280276822e+00
1.923054375757817297e+03 3.318094856011296057e-01 2.092637443084786941e+00
1.923060944949052555e+03 3.346646978987295462e-01 2.094805248315222190e+00
1.923067563381654509e+03 3.368644515598259170e-01 2.096981500647647323e+00
1.923074040998546479e+03 3.385104492008956800e-01 2.099103876459610607e+00
1.923080750565880408e+03 3.396736596533170283e-01 2.101294360386699811e+00
1.923087226260679245e+03 3.404079296613457539e-01 2.103400887204810221e+00
1.923093847477780628e+03 3.407510414723481373e-01 2.105547038571617069e+00
1.923100412821466307e+03 3.407297772875446107e-01 2.107667388368259509e+00
1.923106942033443602e+03 3.403622976387505328e-01 2.109768483013526374e+00
1.923113598942419685e+03 3.396689881106222386e-01 2.111902891709403818e+00
1.923120074196058113e+03 3.386770935247622738e-01 2.113971530036266699e+00
1.923126746397573925e+03 3.374163508064975114e-01 2.116095332675757668e+00
1.923133259693247737e+03 3.359446645483692429e-01 2.118160972577592283e+00
1.923139839458676306e+03 3.344149713333887664e-01 2.120240096682545872e+00
1.923146444750381534e+03 3.331016844855410053e-01 2.122319617209602605e+00
1.923152931901564443e+03 3.322693096171128180e-01 2.124354473881031602e+00
1.923159629367367415e+03 3.319748391149048850e-01 2.126447544218053043e+00
1.923166103995659569e+03 3.320203169834073376e-01 2.128463491961977816e+00
1.923172733272455162e+03 3.321061429001611054e-01 2.130519979714214251e+00
1.923179287988426722e+03 3.320111905674076880e-01 2.132545775356363471e+00
1.923185824219753613e+03 3.316378906553775208e-01 2.134558379798453753e+00
1.923192471540822908e+03 3.309684549900197004e-01 2.136597540915103455e+00
1.923198945727362116e+03 3.300243854359768414e-01 2.138576184674647163e+00
1.923205623472991647e+03 3.288481088946449971e-01 2.140609393600689359e+00
1.923212128655215338e+03 3.274912306533731554e-01 2.142582604085291997e+00
1.923218712923969406e+03 3.260069092464522034e-01 2.144572319099334212e+00
1.923225311142473856e+03 3.244389322116076335e-01 2.146558705359347119e+00
1.923231801756014875e+03 3.228080112886476671e-01 2.148505338150583199e+00
1.923238493189047858e+03 3.211089147643278463e-01 2.150504568695903895e+00
1.923244966749405876e+03 3.193211222545578876e-01 2.152431340798047543e+00
1.923251598012419890e+03 3.174308770123640544e-01 2.154397552211436473e+00
1.923258148170980121e+03 3.154314032729293449e-01 2.156332274735015542e+00
1.923264685347114437e+03 3.133180165370447190e-01 2.158255798959029637e+00
1.923271329151644977e+03 3.110850154744227436e-01 2.160203170308283127e+00
1.923277802269657059e+03 3.087265656207832665e-01 2.162093222362585276e+00
1.923284479483312680e+03 3.062428720917204639e-01 2.164035338805860409e+00
1.923290982624998151e+03 3.036295475136802646e-01 2.165919485691692348e+00
1.923297565319924615e+03 3.008792629400397489e-01 2.167819315038981731e+00
1.923304162539207255e+03 2.979824065247272946e-01 2.169715910142551163e+00
1.923310650536885532e+03 2.949344294592092242e-01 2.171573864463529624e+00
1.923317342012191830e+03 2.917300182036877132e-01 2.173482575826391372e+00
1.923323814503187123e+03 2.883469800575470532e-01 2.175321574345059794e+00
1.923330441672652114e+03 2.847622191961377003e-01 2.177197144996550371e+00
1.923336993350390685e+03 2.809742074775880005e-01 2.179044024095564858e+00
1.923343525390498826e+03 2.770482731874717164e-01 2.180878125147997615e+00
1.923350171756147120e+03 2.731412323192670133e-01 2.182736914439303177e+00
1.923356643804202349e+03 2.694738597336739372e-01 2.184539776275300049e+00
1.923363314403501818e+03 2.662259233024669713e-01 2.186390546679581881e+00
1.923369821583852854e+03 2.634070674338379048e-01 2.188188747529753897e+00
1.923376396621501954e+03 2.608553753834889632e-01 2.189998458606728704e+00
1.923382998921831359e+03 2.583453735623431058e-01 2.191808358648179578e+00
1.923389478219130069e+03 2.557064342803704315e-01 2.193577422640603292e+00
1.923396175818046686e+03 2.528514505494464659e-01 2.195398689654774582e+00
1.923402647238248619e+03 2.497448516681515518e-01 2.197151315271616223e+00
1.923409264228099119e+03 2.463843926748941204e-01 2.198936121621296369e+00
1.923415823507900541e+03 2.427836609836681314e-01 2.200698143061422307e+00
1.923422344324847927e+03 2.389608420874989869e-01 2.202442717630513691e+00
1.923428999335565550e+03 2.349219988167933204e-01 2.204215889884924451e+00
1.923435470312233065e+03 2.306610764537593838e-01 2.205932961612046661e+00
1.923442128208493614e+03 2.261766038718332761e-01 2.207692370214433097e+00
1.923448645513009524e+03 2.214696467459009166e-01 2.209407501751245118e+00
1.923455206803628698e+03 2.165567268381816401e-01 2.211127098505950794e+00
1.923461820271574197e+03 2.114858722252192236e-01 2.212853159980330275e+00
1.923468290804460821e+03 2.063517559962348702e-01 2.214534920305780918e+00
1.923474988560887596e+03 2.012527584560601934e-01 2.216268459649193723e+00
1.923481464935811800e+03 1.962193602402289849e-01 2.217937668253500139e+00
1.923488065653675449e+03 1.912379885341697061e-01 2.219631820221886986e+00
1.923494638624726804e+03 1.863273324669109388e-01 2.221311733258082732e+00
1.923501142125070828e+03 1.815716879041802956e-01 2.222966910250699701e+00
1.923507811871114654e+03 1.770305130775390590e-01 2.224657195220019812e+00
1.923514281774960637e+03 1.726449171017040429e-01 2.226289875567375010e+00
1.923520920873188516e+03 1.682724920577678973e-01 2.227958136972969960e+00
1.923527454393675953e+03 1.637699072204172879e-01 2.229592842498508976e+00
1.923533995841201886e+03 1.590524157642500824e-01 2.231222558005435896e+00
1.923540626569639016e+03 1.540804672460649727e-01 2.232867405228066815e+00
1.923547096029108388e+03 1.488385214801727918e-01 2.234465356155028726e+00
1.923553772460367327e+03 1.433318801593578828e-01 2.236107302193410362e+00
1.923560267577074001e+03 1.375672541421953110e-01 2.237697719944533148e+00
1.923566845924264044e+03 1.315471555549158345e-01 2.239301553485424368e+00
1.923573438682062260e+03 1.252548214089009015e-01 2.240901878284230264e+00
1.923579918766045239e+03 1.186492822813007691e-01 2.242468011398201178e+00
1.923586609343982673e+03 1.116643255128304535e-01 2.244077910987019919e+00
1.923593078173572167e+03 1.042023281572749399e-01 2.245627597301647516e+00
1.923599692372455593e+03 9.617045633036049035e-02 2.247205149055055529e+00
1.923606248207034696e+03 8.751524165660791443e-02 2.248761845874511778e+00
1.923612763709084220e+03 7.828655960646378753e-02 2.250302134904835327e+00
1.923619417797204733e+03 6.870438484374534471e-02 2.251868167436509083e+00
1.923625886181821443e+03 5.926743020727657379e-02 2.253383705737435960e+00
1.923632535183975278e+03 5.082747897176843194e-02 2.254934596317633044e+00
1.923639055143207543e+03 4.436917371203245170e-02 2.256448538947124050e+00
1.923645605014715102e+03 4.047030018956588454e-02 2.257962608616266298e+00
1.923652223661076050e+03 3.885496949037316877e-02 2.259485643682323186e+00
1.923658691600471911e+03 3.854788233841827810e-02 2.260967275881202720e+00
1.923665374357019346e+03 3.848132415893117803e-02 2.262491146114208984e+00
1.923671859489230428e+03 3.797068301589234807e-02 2.263963187911693709e+00
1.923678442681133902e+03 3.676280349837639239e-02 2.265450683064281989e+00
1.923685026934245570e+03 3.485612560988546327e-02 2.266931569914359290e+00
1.923691510382109072e+03 3.236323647904051221e-02 2.268383101502125410e+00
1.923698193935425934e+03 2.944513014198647458e-02 2.269872501577417268e+00
1.923704661243751843e+03 2.627303102182807631e-02 2.271307022638911821e+00
1.923711276706535273e+03 2.299980336917476637e-02 2.272767608017912000e+00
1.923717827615362467e+03 1.974473385836355080e-02 2.274207175783629964e+00
1.923724342899847443e+03 1.659712669580305430e-02 2.275632247302830535e+00
1.923730993542913211e+03 1.362864141009447957e-02 2.277080076909481221e+00
1.923737460405420961e+03 1.089532410919147667e-02 2.278481272460614271e+00
1.923744107089115005e+03 8.441529560098035359e-03 2.279914632484040915e+00
1.923750625703075229e+03 6.298313703428573898e-03 2.281313690401987060e+00
1.923757171774026801e+03 4.490002775368235645e-03 2.282711990073263308e+00
1.923763790556443382e+03 3.031929589991301521e-03 2.284119054555137307e+00
1.923770256972884681e+03 1.921540030071348850e-03 2.285487166168822082e+00
1.923776933827065932e+03 1.133218364959395893e-03 2.286893004705605303e+00
1.923783421196029849e+03 6.173174644435645928e-04 2.288252342341085210e+00
1.923789997002839527e+03 3.089580682414806278e-04 2.289623577746459304e+00
1.923796584974663801e+03 1.410413162191712707e-04 2.290990662866336347e+00
1.923803059554448510e+03 5.758744808824435481e-05 2.292327705683810724e+00
1.923809748308695134e+03 2.024722919174786021e-05 2.293702207308152108e+00
1.923816214092874134e+03 5.748541227961289057e-06 2.295024359633120792e+00
1.923822818584477773e+03 1.297345423659182613e-06 2.296368257491614440e+00
1.923829376796221140e+03 3.364764488431647980e-07 2.297696129654652086e+00
1.923835879625909456e+03 2.207654473872805220e-07 2.299006295591810467e+00
1.923842539054739063e+03 1.886371009082813330e-07 2.300341321607219491e+00
1.923849004392253391e+03 1.407695018032555836e-07 2.301630969769557389e+00
1.923855636517132780e+03 9.228148120432868790e-08 2.302947275713883357e+00
