# Wlen(nm) Flux Flux_err
1.921578520891420339e+03 3.822979802386131283e-04 2.480199987408752515e-04
1.921585242219297925e+03 7.200954581911532277e-04 2.480199987408752515e-04
1.921591737911233622e+03 7.321810830462902649e-04 2.480199987408752515e-04
1.921598423225249689e+03 6.356260466665479341e-04 2.480199987408752515e-04
1.921604972634170736e+03 2.685905987600910490e-03 2.480199987408752515e-04
1.921611585493513530e+03 2.742929372722899706e-03 2.480199987408752515e-04
1.921618206927314759e+03 1.503103924298172713e-03 2.480199987408752515e-04
1.921624747157274669e+03 2.513720127707755499e-03 2.480199987408752515e-04
1.921631440790576789e+03 1.202044422269744764e-03 2.480199987408752515e-04
1.921637935873100787e+03 -3.383834086139676615e-03 2.480199987408752515e-04
1.921644646566457141e+03 4.531924826878463378e-04 2.480199987408752515e-04
1.921651169127038884e+03 2.042047288880365769e-03 2.480199987408752515e-04
1.921657806768240789e+03 3.363379951558951100e-04 2.480199987408752515e-04
1.921664401950876936e+03 8.895631197436922911e-04 2.480199987408752515e-04
1.921670966365111326e+03 -2.564343006359864202e-04 2.480199987408752515e-04
1.921677634344526496e+03 -4.594305806609544698e-05 2.480199987408752515e-04
1.921684128817161536e+03 1.728726991312147694e-03 2.480199987408752515e-04
1.921690862847596236e+03 1.679880953314998905e-03 2.480199987408752515e-04
1.921697360601042192e+03 3.885173247050579225e-03 2.480199987408752515e-04
1.921704020981484518e+03 4.103221020947617551e-04 2.480199987408752515e-04
1.921710591954515849e+03 2.700116849479913730e-03 2.480199987408752515e-04
1.921717178510049962e+03 2.125573942910261114e-03 2.480199987408752515e-04
1.921723822877493603e+03 8.916233858223647502e-04 2.480199987408752515e-04
1.921730335433173423e+03 1.238549473623485513e-03 2.480199987408752515e-04
1.921737053369886098e+03 1.698290253915555551e-03 2.480199987408752515e-04
1.921743547052526992e+03 2.022018803146448211e-03 2.480199987408752515e-04
1.921750228128363005e+03 1.124821834421227884e-03 2.480199987408752515e-04
1.921756776934576010e+03 9.055408492495587314e-04 2.480199987408752515e-04
1.921763383587207500e+03 1.106851041075757004e-03 2.480199987408752515e-04
1.921770006385822171e+03 3.360691805598180031e-04 2.480199987408752515e-04
1.921776538440199147e+03 1.140266490607552219e-03 2.480199987408752515e-04
1.921783235406175436e+03 1.412679984330784434e-05 2.480199987408752515e-04
1.921789728477835752e+03 2.959958502399807900e-03 2.480199987408752515e-04
