# Wlen(nm) Transmission Continuum
1.954283429812171107e+03 6.063478984037776361e-03 1.960397896384528549e+00
1.954289333651646530e+03 3.419797576156294577e-03 1.960428491296177356e+00
1.954295237346368140e+03 1.784608259428915227e-03 1.960459042701030219e+00
1.954301140896319566e+03 8.567623759699940231e-04 1.960489550462411801e+00
1.954307044301484893e+03 3.747908676328850336e-04 1.960520014443674741e+00
1.954312947561847068e+03 1.463386055455078143e-04 1.960550434508183226e+00
1.954318850677389491e+03 4.919055048394961084e-05 1.960580810519327200e+00
1.954324753648096475e+03 1.359973797232658509e-05 1.960611142340521917e+00
1.954330656473951876e+03 2.917174445761982521e-06 1.960641429835197957e+00
1.954336559154938641e+03 4.266244599489465948e-07 1.960671672866808546e+00
1.954342461691040853e+03 3.850338476848747689e-08 1.960701871298826893e+00
1.954348364082242369e+03 1.747455934288216117e-09 1.960732024994751299e+00
1.954354266328526364e+03 5.222606940580030251e-09 1.960762133818094055e+00
1.954360168429876694e+03 9.465343007427271134e-08 1.960792197632394318e+00
1.954366070386276988e+03 8.653019284842274593e-07 1.960822216301210341e+00
1.954371972197710875e+03 5.141787977339997708e-06 1.960852189688119029e+00
1.954377873864161984e+03 2.207352860056635424e-05 1.960882117656721935e+00
1.954383775385614399e+03 7.437535760250394269e-05 1.960912000070642147e+00
1.954389676762050840e+03 2.092466322001706677e-04 1.960941836793516524e+00
1.954395577993455618e+03 5.163372288401945828e-04 1.960971627689012564e+00
1.954401479079812134e+03 1.146926982444245466e-03 1.961001372620811090e+00
1.954407380021104018e+03 2.333592954988095332e-03 1.961031071452618457e+00
1.954413280817315126e+03 4.379009466665806372e-03 1.961060724048161896e+00
1.954419181468429315e+03 7.628443247402276126e-03 1.961090330271188398e+00
1.954425081974429077e+03 1.240977305024798701e-02 1.961119889985461162e+00
1.954430982335299177e+03 1.897672925852248588e-02 1.961149403054774254e+00
1.954436890549652162e+03 2.744551340299117986e-02 1.961178909257595526e+00
1.954442794836260646e+03 3.775181670189116379e-02 1.961208349571497145e+00
1.954448694707002687e+03 4.966128399807590021e-02 1.961237721521006616e+00
1.954454594432545491e+03 6.281581646632677929e-02 1.961267046281476967e+00
1.954460494012872232e+03 7.678843878081949292e-02 1.961296323716804624e+00
1.954466393447967448e+03 9.110735616805487602e-02 1.961325553690913104e+00
1.954472292737813859e+03 1.052754873048175471e-01 1.961354736067738580e+00
1.954478191882394867e+03 1.187903771151831017e-01 1.961383870711240762e+00
1.954484090881694783e+03 1.311690095903339515e-01 1.961412957485404895e+00
1.954489989735696781e+03 1.419558933418786362e-01 1.961441996254232434e+00
1.954495888444384946e+03 1.507350038181834162e-01 1.961470986881748813e+00
1.954501787007742905e+03 1.571306062568205153e-01 1.961499929231998784e+00
1.954507685425753152e+03 1.607880908549661203e-01 1.961528823169046198e+00
1.954513583698400680e+03 1.613737047102748734e-01 1.961557668556981326e+00
1.954519481825668208e+03 1.585856367062822014e-01 1.961586465259909984e+00
1.954525379807539821e+03 1.522279799974153858e-01 1.961615213141963965e+00
1.954531277643998237e+03 1.422636776215585319e-01 1.961643912067289719e+00
1.954537175335028223e+03 1.288735671830780194e-01 1.961672561900063005e+00
1.954543072880612499e+03 1.125134023496856261e-01 1.961701162504472906e+00
1.954548970280735148e+03 9.397663502138736691e-02 1.961729713744734038e+00
1.954554867535379117e+03 7.444103159089922317e-02 1.961758215485080781e+00
1.954560764644528717e+03 5.537511462992900091e-02 1.961786667589768829e+00
1.954566661608167124e+03 3.829746255083479878e-02 1.961815069923075638e+00
1.954572558426278192e+03 2.440703331469495571e-02 1.961843422349298871e+00
1.954578455098845325e+03 1.424635007590187644e-02 1.961871724732756395e+00
1.954584351625852150e+03 7.596747503082634627e-03 1.961899976937788059e+00
1.954590248007281843e+03 3.689056283497615593e-03 1.961928178828754810e+00
1.954596144243118488e+03 1.610454422943236518e-03 1.961956330270039572e+00
1.954602040333345485e+03 6.233650088695851530e-04 1.961984431126044592e+00
1.954607936277946237e+03 2.815014797288888570e-04 1.962012481261193875e+00
1.954613832076904146e+03 4.076284260461393886e-04 1.962040480539931853e+00
1.954619727730203294e+03 1.068890088364191472e-03 1.962068428826726940e+00
1.954625623237827540e+03 2.561376680207815611e-03 1.962096325986068646e+00
1.954631518599759374e+03 5.408203107871082174e-03 1.962124171882459356e+00
1.954637413815982882e+03 1.023641256267303346e-02 1.962151966380431878e+00
1.954643308886481691e+03 1.751095349518620378e-02 1.962179709344538114e+00
1.954649203811239204e+03 2.752978337209622747e-02 1.962207400639348842e+00
1.954655098590239049e+03 3.980064348408240277e-02 1.962235040129456154e+00
1.954660993223464402e+03 5.322074101190253648e-02 1.962262627679473015e+00
1.954666887710899573e+03 6.679296717015349716e-02 1.962290163154038147e+00
1.954672782052527282e+03 8.205217646447418578e-02 1.962317646417805372e+00
1.954678676248331840e+03 1.032550836334785171e-01 1.962345077335453380e+00
1.954684570298296194e+03 1.333764581985124320e-01 1.962372455771678847e+00
1.954690464202404200e+03 1.714703597720336481e-01 1.962399781591202652e+00
1.954696357960639261e+03 2.132206048882748228e-01 1.962427054658766545e+00
1.954702251572985006e+03 2.548129164106676114e-01 1.962454274839130486e+00
1.954708145039424608e+03 2.941303081481290160e-01 1.962481441997076415e+00
1.954714038359941696e+03 3.298599868850073946e-01 1.962508555997410253e+00
1.954719931534520583e+03 3.613789022505877746e-01 1.962535616704958796e+00
1.954725824563143306e+03 3.885118723730821011e-01 1.962562623984563936e+00
1.954731717445794857e+03 4.116463003667032439e-01 1.962589577701097543e+00
1.954737610182457956e+03 4.312196105199636587e-01 1.962616477719447250e+00
1.954743502773116006e+03 4.478114762062703758e-01 1.962643323904518899e+00
1.954749395217753317e+03 4.622680566917901634e-01 1.962670116121250086e+00
1.954755287516352610e+03 4.753820363417821104e-01 1.962696854234587951e+00
1.954761179668897512e+03 4.874283717655500947e-01 1.962723538109506949e+00
1.954767071675372108e+03 4.981490581195023859e-01 1.962750167611002849e+00
1.954772963535759118e+03 5.072539863769011115e-01 1.962776742604089186e+00
1.954778855250042398e+03 5.147526402850141070e-01 1.962803262953803474e+00
1.954784746818205576e+03 5.206617185545464599e-01 1.962829728525203432e+00
1.954790638240231829e+03 5.247441370394382298e-01 1.962856139183367654e+00
1.954796534512131984e+03 5.265439479850235749e-01 1.962882517120840165e+00
1.954802429520487294e+03 5.256059387027561813e-01 1.962908834799428570e+00
1.954808320449131543e+03 5.214994649369462110e-01 1.962935079581907383e+00
1.954814211231569288e+03 5.137905079903700711e-01 1.962961268912476687e+00
1.954820101867784160e+03 5.021133019685439791e-01 1.962987402656328095e+00
1.954825992357759105e+03 4.862252949446536077e-01 1.963013480678666767e+00
1.954831882701478435e+03 4.662215125598223042e-01 1.963039502844728057e+00
1.954837772898924868e+03 4.427538819339260079e-01 1.963065469019762199e+00
1.954843662950082035e+03 4.170277783262844595e-01 1.963091379069042963e+00
1.954849552854933336e+03 3.899955319930333286e-01 1.963117232857863659e+00
1.954855442613462628e+03 3.616179262073098144e-01 1.963143030251543353e+00
1.954861332225652859e+03 3.313708227861946742e-01 1.963168771115417099e+00
1.954867221691487885e+03 2.998892113104848489e-01 1.963194455314843268e+00
1.954873111010951106e+03 2.704430437064907489e-01 1.963220082715202208e+00
1.954879000184026154e+03 2.485563442013965230e-01 1.963245653181894923e+00
1.954884889210696201e+03 2.398501319571997026e-01 1.963271166580343063e+00
1.954890778090944877e+03 2.471063182648516598e-01 1.963296622775988931e+00
1.954896666824755584e+03 2.686977692041850885e-01 1.963322021634298808e+00
1.954902555412111724e+03 2.995157294750364074e-01 1.963347363020756520e+00
1.954908443852996697e+03 3.333541879057882462e-01 1.963372646800868759e+00
1.954914332147394134e+03 3.649798373472807889e-01 1.963397872840164649e+00
1.954920220295287891e+03 3.908040005128834982e-01 1.963423041004195291e+00
1.954926108296660459e+03 4.087714767151293116e-01 1.963448151158527555e+00
1.954931996151495696e+03 4.179272215883893526e-01 1.963473203168753844e+00
1.954937883859777230e+03 4.178537921043783965e-01 1.963498196900488546e+00
1.954943771421488464e+03 4.081629306613358543e-01 1.963523132219365586e+00
1.954949658836612798e+03 3.886559019586577901e-01 1.963548008991039762e+00
1.954955546105133635e+03 3.598032503060128451e-01 1.963572827081187411e+00
1.954961433227034149e+03 3.227458190616843692e-01 1.963597586355507296e+00
1.954967320202298652e+03 2.797214947171451915e-01 1.963622286679719497e+00
1.954973207030909407e+03 2.353229256462128216e-01 1.963646927919561636e+00
1.954979093712850499e+03 1.981569269804327738e-01 1.963671509940797755e+00
1.954984980248105330e+03 1.769161853163410125e-01 1.963696032609209441e+00
1.954990866636657302e+03 1.740036444053871256e-01 1.963720495790601372e+00
1.954996752878490042e+03 1.844776572705932038e-01 1.963744899350799766e+00
1.955002638973586500e+03 2.004212351846293427e-01 1.963769243155649935e+00
1.955008524921930530e+03 2.161077886246668689e-01 1.963793527071021172e+00
1.955014410723505307e+03 2.276249685769305420e-01 1.963817750962801867e+00
1.955020296378293779e+03 2.319845338736063467e-01 1.963841914696900837e+00
1.955026181886280256e+03 2.276911200136307045e-01 1.963866018139251768e+00
1.955032067247447685e+03 2.147862255779807716e-01 1.963890061155808109e+00
1.955037952461779923e+03 1.946141982136306847e-01 1.963914043612544624e+00
1.955043837529259918e+03 1.688983322789432417e-01 1.963937965375454286e+00
1.955049722449870842e+03 1.397038501432716351e-01 1.963961826310555381e+00
1.955055607223596326e+03 1.093765264099789691e-01 1.963985626283884844e+00
1.955061491850419998e+03 8.038621762082941158e-02 1.964009365161504705e+00
1.955067376330325942e+03 5.500094925048252398e-02 1.964033042809496310e+00
1.955073260663295741e+03 3.478849828814259415e-02 1.964056659093955881e+00
1.955079144849314162e+03 2.024060639237267034e-02 1.964080213881012060e+00
1.955085028888364150e+03 1.079590520316210320e-02 1.964103707036807478e+00
1.955090912780429107e+03 5.249449851693044865e-03 1.964127138427508079e+00
1.955096796525492891e+03 2.296470844891908714e-03 1.964150507919303124e+00
1.955102680123537993e+03 8.801226935661723766e-04 1.964173815378397636e+00
1.955108563574548725e+03 3.042442893352608922e-04 1.964197060671023953e+00
1.955114446878507579e+03 1.999094537161560763e-04 1.964220243663431065e+00
1.955120330035399093e+03 4.828241903547305378e-04 1.964243364221895272e+00
1.955126213045205304e+03 1.321553216809118886e-03 1.964266422212706198e+00
1.955132095907910525e+03 3.143938746963359423e-03 1.964289417502180779e+00
1.955137978623497929e+03 6.656554496791833656e-03 1.964312349956655490e+00
1.955143861191950464e+03 1.278718269197529588e-02 1.964335219442486791e+00
1.955149743613252213e+03 2.240339520564251299e-02 1.964358025826055343e+00
1.955155625887385440e+03 3.583301938829088623e-02 1.964380768973759128e+00
1.955161508014334913e+03 5.248439904646522158e-02 1.964403448752023884e+00
1.955167389994083351e+03 7.078801434633191780e-02 1.964426065027290225e+00
1.955173271826613700e+03 8.847955716591726638e-02 1.964448617666021413e+00
1.955179153511909817e+03 1.030336553344410322e-01 1.964471106534704692e+00
1.955185035049955559e+03 1.120874690832884407e-01 1.964493531499849288e+00
1.955190916440732735e+03 1.138779299739066386e-01 1.964515892427977972e+00
1.955196797684226112e+03 1.075726761174338186e-01 1.964538189185645045e+00
1.955202678780418864e+03 9.365551764999563433e-02 1.964560421639421461e+00
1.955208559729293711e+03 7.430068205646438162e-02 1.964582589655897271e+00
1.955214440530834736e+03 5.334380726655960081e-02 1.964604693101689614e+00
1.955220321185024204e+03 3.522466464670533787e-02 1.964626731843428509e+00
1.955226201691846200e+03 2.327694152401262040e-02 1.964648705747774837e+00
1.955232082051284578e+03 1.900631401071296508e-02 1.964670614681406580e+00
1.955237962263321833e+03 2.301543705596277578e-02 1.964692458511021256e+00
1.955243842327940911e+03 3.617980561132874695e-02 1.964714237103337924e+00
1.955249722245126577e+03 5.923822358504259034e-02 1.964735950325102731e+00
1.955255602014861097e+03 9.116105140964261833e-02 1.964757598043076259e+00
1.955261481637128099e+03 1.284377492811245025e-01 1.964779180124044400e+00
1.955267361111911214e+03 1.661840207804265723e-01 1.964800696434813698e+00
1.955273240439193160e+03 1.998718120449961277e-01 1.964822146842210682e+00
1.955279119618957338e+03 2.261968290398061465e-01 1.964843531213083194e+00
1.955284998651187834e+03 2.428374512907902905e-01 1.964864849414304615e+00
1.955290877535867594e+03 2.488206003638453734e-01 1.964886101312765865e+00
1.955296756272979110e+03 2.441493982069830870e-01 1.964907286775376960e+00
1.955302634862506693e+03 2.298929076848560682e-01 1.964928405669075895e+00
1.955308513304433291e+03 2.083132063287170543e-01 1.964949457860816873e+00
1.955314391598742304e+03 1.850056814273799699e-01 1.964970443217578300e+00
1.955320269745416908e+03 1.692293015284151436e-01 1.964991361606357234e+00
1.955326147744440277e+03 1.675446442376204714e-01 1.965012212894174937e+00
1.955332025595796495e+03 1.789114208310629284e-01 1.965032996948073540e+00
1.955337903299467825e+03 1.955654940972876010e-01 1.965053713635114274e+00
1.955343780855438126e+03 2.100188213414395377e-01 1.965074362822382792e+00
1.955349658263690344e+03 2.187530889356471275e-01 1.965094944376983621e+00
1.955355535524208790e+03 2.205251561066293720e-01 1.965115458166046603e+00
1.955361412636975274e+03 2.152715857683300815e-01 1.965135904056717120e+00
1.955367289601974335e+03 2.035166246533935130e-01 1.965156281916167202e+00
1.955373166419188465e+03 1.865990890406305502e-01 1.965176591611587531e+00
1.955379043088601293e+03 1.659966218776395552e-01 1.965196833010191435e+00
1.955384919610196448e+03 1.430086196720595226e-01 1.965217005979214226e+00
1.955390795983956423e+03 1.188528250421424515e-01 1.965237110385909203e+00
1.955396672209865073e+03 9.476585542936427631e-02 1.965257146097555196e+00
1.955402548287905120e+03 7.201026257058340541e-02 1.965277112981449692e+00
1.955408424218060645e+03 5.173141108040563846e-02 1.965297010904915043e+00
1.955414300000314597e+03 3.482175342034354165e-02 1.965316839735291365e+00
1.955420175634649695e+03 2.177216361573295483e-02 1.965336599339940316e+00
1.955426051121049795e+03 1.255936285516738755e-02 1.965356289586247973e+00
1.955431926459497845e+03 6.657539560580151387e-03 1.965375910341620180e+00
1.955437801649978155e+03 3.227193013126927659e-03 1.965395461473485650e+00
1.955443678566496146e+03 1.412791421352985318e-03 1.965414949052403548e+00
1.955449554402576268e+03 5.417445592433299583e-04 1.965434363623027370e+00
1.955455429093753082e+03 1.728255293003219553e-04 1.965453704874062568e+00
1.955461303636890761e+03 4.225698599955009048e-05 1.965472975972749392e+00
1.955467178031971798e+03 7.483052805448501602e-06 1.965492176786624023e+00
1.955473052278980731e+03 4.622638783416889479e-06 1.965511307183250622e+00
1.955478926377899825e+03 1.970829394700155093e-05 1.965530367030207781e+00
1.955484800328712026e+03 6.684401239956642580e-05 1.965549356195098074e+00
1.955490674131401192e+03 1.749473805019521617e-04 1.965568274545547611e+00
1.955496547785950952e+03 3.890814890195773792e-04 1.965587121949204263e+00
1.955502421292343570e+03 7.811023169234859254e-04 1.965605898273731666e+00
1.955508294650562675e+03 1.449817296739173544e-03 1.965624603386820324e+00
1.955514167860592352e+03 2.477683936737316243e-03 1.965643237156183831e+00
1.955520040922414410e+03 3.877675856112510009e-03 1.965661799449549774e+00
1.955525913836012933e+03 5.612531889589819807e-03 1.965680290134673269e+00
1.955531786601370868e+03 7.673927500802652478e-03 1.965698709079330087e+00
1.955537659218471845e+03 1.009236307825188937e-02 1.965717056151317310e+00
1.955543531687298582e+03 1.279310733254331728e-02 1.965735331218451121e+00
1.955549404007834710e+03 1.543132815086456326e-02 1.965753534148572346e+00
1.955555276180063402e+03 1.741374642806156267e-02 1.965771664809542241e+00
1.955561148203967605e+03 1.813171227006834738e-02 1.965789723069242712e+00
1.955567020079530948e+03 1.725670419701966565e-02 1.965807708795578534e+00
1.955572891806736152e+03 1.491059085888560114e-02 1.965825621856474248e+00
1.955578763385566390e+03 1.163419665245824311e-02 1.965843462119877039e+00
1.955584634816005519e+03 8.171122331219773244e-03 1.965861229453757186e+00
1.955590506098036258e+03 5.165577364947855112e-03 1.965878923726103844e+00
1.955596377231642009e+03 2.949681676799280686e-03 1.965896544804928592e+00
1.955602248216805947e+03 1.524993583518593349e-03 1.965914092558265658e+00
1.955608119053511246e+03 7.070577847872353905e-04 1.965931566854168588e+00
1.955613989741741761e+03 2.850065632331867356e-04 1.965948967560716021e+00
1.955619860281478850e+03 9.957308222283417639e-05 1.965966294546001469e+00
1.955625730672707732e+03 6.238994643189269733e-05 1.965983547678149312e+00
1.955631600915410900e+03 1.592078625907084651e-04 1.966000726825298139e+00
1.955637471009571072e+03 4.760128552132959008e-04 1.966017831855609632e+00
1.955643340955171880e+03 1.237991077174303758e-03 1.966034862637269898e+00
1.955649210752196268e+03 2.853135100227464482e-03 1.966051819038482806e+00
1.955655080400627867e+03 5.915321971427998232e-03 1.966068700927477098e+00
1.955660949900449850e+03 1.116090138908619293e-02 1.966085508172501495e+00
1.955666819251644938e+03 1.934823998579329393e-02 1.966102240641825150e+00
1.955672688454196305e+03 3.100802783277065849e-02 1.966118898203740306e+00
1.955678557508087351e+03 4.607950086152790697e-02 1.966135480726559859e+00
1.955684426413301480e+03 6.370723650138407357e-02 1.966151988078620905e+00
1.955690295169821638e+03 8.242216644355192245e-02 1.966168420128278527e+00
1.955696163777631227e+03 1.005081117618524256e-01 1.966184776743912010e+00
1.955702032236712967e+03 1.162815205304155580e-01 1.966201057793919071e+00
1.955707900547050031e+03 1.282256135517433893e-01 1.966217263146722516e+00
1.955713768708626048e+03 1.351152563771136350e-01 1.966233392670765134e+00
1.955719636721423967e+03 1.361301541681617655e-01 1.966249446234511478e+00
1.955725504585426506e+03 1.310001473517174719e-01 1.966265423706446303e+00
1.955731372300617977e+03 1.203744720274934760e-01 1.966281324955080789e+00
1.955737239866980872e+03 1.061154228883735562e-01 1.966297149848941661e+00
1.955743107284497455e+03 9.063478745040996765e-02 1.966312898256578734e+00
1.955748974553152266e+03 7.548525093851912726e-02 1.966328570046566915e+00
1.955754841672928023e+03 6.075857893934012016e-02 1.966344165087499984e+00
1.955760708643807675e+03 4.613077421841269704e-02 1.966359683247992596e+00
1.955766575465773940e+03 3.220976665677329626e-02 1.966375124396681828e+00
1.955772442138811357e+03 2.040862792378098436e-02 1.966390488402228964e+00
1.955778308662901964e+03 1.175716538713580776e-02 1.966405775133312162e+00
1.955784175038028707e+03 6.202344206021241993e-03 1.966420984458633781e+00
1.955790041264175443e+03 2.985582416134595178e-03 1.966436116246918830e+00
1.955795907341325119e+03 1.320129006210416910e-03 1.966451170366912082e+00
1.955801773269460909e+03 6.831269164121895601e-04 1.966466146687380734e+00
1.955807639048565306e+03 8.116116389767736791e-04 1.966481045077112633e+00
1.955813504678621939e+03 1.708516137414801093e-03 1.966495865404918941e+00
1.955819370159614664e+03 3.757327047430492669e-03 1.966510607539632582e+00
1.955825235491525746e+03 7.685070814771426985e-03 1.966525271350105797e+00
1.955831100674337904e+03 1.440859976673323183e-02 1.966539856705212364e+00
1.955836965708034995e+03 2.500430661978350622e-02 1.966554363473851597e+00
1.955842830592600194e+03 4.077716000539086810e-02 1.966568791524941240e+00
1.955848695328016220e+03 6.300864824766531924e-02 1.966583140727421686e+00
1.955854559914266702e+03 9.215659642021925557e-02 1.966597410950254643e+00
1.955860424351334359e+03 1.272294003974415999e-01 1.966611602062423358e+00
1.955866288639201684e+03 1.659732026853150688e-01 1.966625713932931063e+00
1.955872152777852989e+03 2.057022909093998986e-01 1.966639746430807856e+00
1.955878016767271220e+03 2.440726064460628786e-01 1.966653699425100932e+00
1.955883880607438869e+03 2.794004786266873208e-01 1.966667572784879914e+00
1.955889744298338883e+03 3.106896380674317726e-01 1.966681366379235962e+00
1.955895607839954664e+03 3.374766162951682857e-01 1.966695080077282887e+00
1.955901471232270524e+03 3.596523336482643773e-01 1.966708713748158033e+00
1.955907334475267589e+03 3.772752722785764345e-01 1.966722267261014956e+00
1.955913197568929945e+03 3.904672459957400088e-01 1.966735740485033412e+00
1.955919060513240538e+03 3.992999324268791117e-01 1.966749133289414031e+00
1.955924923308182542e+03 4.035832426099733583e-01 1.966762445543377646e+00
1.955930785953738450e+03 4.027151657184414035e-01 1.966775677116167076e+00
1.955936648449892573e+03 3.955906996627375771e-01 1.966788827877050227e+00
1.955942510796627403e+03 3.810328096374941964e-01 1.966801897695312773e+00
1.955948372993925432e+03 3.587762789036932354e-01 1.966814886440261478e+00
1.955954235041770517e+03 3.290753366882525066e-01 1.966827793981228423e+00
1.955960096940145604e+03 2.934050040944684024e-01 1.966840620187565669e+00
1.955965958689033187e+03 2.556703705105377589e-01 1.966853364928645487e+00
1.955971820288417121e+03 2.251297029966206897e-01 1.966866028073864570e+00
1.955977681738280126e+03 2.127982636552920304e-01 1.966878609492639596e+00
1.955983543038605376e+03 2.220076803973190516e-01 1.966891109054409670e+00
1.955989404189375591e+03 2.459959998991256003e-01 1.966903526628633658e+00
1.955995265190573946e+03 2.731858895028596579e-01 1.966915862084795075e+00
1.956001126042183614e+03 2.961198073365496897e-01 1.966928115292397861e+00
1.956006986744187770e+03 3.119690832171828077e-01 1.966940286120967274e+00
1.956012847296569817e+03 3.195920357463882255e-01 1.966952374440051887e+00
1.956018707699312472e+03 3.190105083750711668e-01 1.966964380119220035e+00
1.956024567952398229e+03 3.108292991961454921e-01 1.966976303028060924e+00
1.956030428055810717e+03 2.964584518888903064e-01 1.966988143036189074e+00
1.956036288009532882e+03 2.770962652080570243e-01 1.966999900013237879e+00
1.956042147813547672e+03 2.537921037865843443e-01 1.967011573828863824e+00
1.956048007467838261e+03 2.274653109859273159e-01 1.967023164352744491e+00
1.956053868988192335e+03 1.989065209617114360e-01 1.967034675398968258e+00
1.956059729283243769e+03 1.688672064297122577e-01 1.967046100746274062e+00
1.956065588543961667e+03 1.382626817629498961e-01 1.967057440678504410e+00
1.956071447654891472e+03 1.082735286252184820e-01 1.967068696796268057e+00
1.956077306616016131e+03 8.033553752760566602e-02 1.967079868969347611e+00
1.956083165427319045e+03 5.591955213342343634e-02 1.967090957067547885e+00
1.956089024088782253e+03 3.618670010999613940e-02 1.967101960960693230e+00
1.956094882600389838e+03 2.163389750910714796e-02 1.967112880518633311e+00
1.956100740962124291e+03 1.190746555128685200e-02 1.967123715611236445e+00
1.956106599173969016e+03 6.016681465565731218e-03 1.967134466108394930e+00
1.956112457235906504e+03 2.765462588896960925e-03 1.967145131880020825e+00
1.956118315147920157e+03 1.131363284773277906e-03 1.967155712796049505e+00
1.956124172909992694e+03 3.973231190621460919e-04 1.967166208726436993e+00
1.956130030522107973e+03 1.148396488043120769e-04 1.967176619541162852e+00
1.956135887984247802e+03 2.745917384645651669e-05 1.967186945110226404e+00
1.956141745296396039e+03 1.579445758978558699e-05 1.967197185303649620e+00
1.956147602458535175e+03 6.252237980512107820e-05 1.967207339991476012e+00
1.956153459470648841e+03 2.419536282581056879e-04 1.967217409043772181e+00
1.956159316332719527e+03 7.306614281909098833e-04 1.967227392330624491e+00
1.956165173044729954e+03 1.844600268621492080e-03 1.967237289722141513e+00
1.956171029606664433e+03 4.102103234639335912e-03 1.967247101088456018e+00
1.956176886018504320e+03 8.256729745800904519e-03 1.967256826299718542e+00
1.956182742280233924e+03 1.518691866868220226e-02 1.967266465226105598e+00
1.956188598391835285e+03 2.561258104303374902e-02 1.967276017737811911e+00
1.956194454353291803e+03 3.976388969469565188e-02 1.967285483705056404e+00
1.956200310164586881e+03 5.723597526672845326e-02 1.967294862998079097e+00
1.956206165825702783e+03 7.704299511540634027e-02 1.967304155487141104e+00
1.956212021336622911e+03 9.782482684970236764e-02 1.967313361042526410e+00
1.956217876697329984e+03 1.180680980534949548e-01 1.967322479534539870e+00
1.956223731907807405e+03 1.362574737525833191e-01 1.967331510833509434e+00
1.956229586968037438e+03 1.509550350742822344e-01 1.967340454809783479e+00
1.956235441878003940e+03 1.607280095839469791e-01 1.967349311333733253e+00
1.956241296637689402e+03 1.646663680582231559e-01 1.967358080275751320e+00
1.956247151247076999e+03 1.622745194667159774e-01 1.967366761506252226e+00
1.956253005706149224e+03 1.537361395384722329e-01 1.967375354895671835e+00
1.956258860014889478e+03 1.402648430490436304e-01 1.967383860314468880e+00
1.956264714173280936e+03 1.258423679640857662e-01 1.967392277633123188e+00
1.956270568181306317e+03 1.172690934877741453e-01 1.967400606722137013e+00
1.956276422038948112e+03 1.193122455945435922e-01 1.967408847452032594e+00
1.956282275746189953e+03 1.310902974533475207e-01 1.967416999693357038e+00
1.956288129303014330e+03 1.467742637655898019e-01 1.967425063316676770e+00
1.956293982709404418e+03 1.607309586510839439e-01 1.967433038192581307e+00
1.956299835965343391e+03 1.701599571149987056e-01 1.967440924191682372e+00
1.956305689070813969e+03 1.739408987211252533e-01 1.967448721184612115e+00
1.956311542025799326e+03 1.719074950838513638e-01 1.967456429042025778e+00
1.956317394830281728e+03 1.643849472368662246e-01 1.967464047634599478e+00
1.956323247484244575e+03 1.523142458928287424e-01 1.967471576833032421e+00
1.956329099987671270e+03 1.367884425711475282e-01 1.967479016508044687e+00
1.956334952340544305e+03 1.188369405581199412e-01 1.967486366530378783e+00
1.956340804542846172e+03 9.951686781642742063e-02 1.967493626770798310e+00
1.956346656594560727e+03 7.999309751052754991e-02 1.967500797100090182e+00
1.956352508495669781e+03 6.155009247615977896e-02 1.967507877389061077e+00
1.956358360246157645e+03 4.541013501517005002e-02 1.967514867508542098e+00
1.956364211846006356e+03 3.232113033620254150e-02 1.967521767329384330e+00
1.956370063295198634e+03 2.232499030909573801e-02 1.967528576722461064e+00
1.956375914593718562e+03 1.492260342661714742e-02 1.967535295558668684e+00
1.956381765741547269e+03 9.523872774580548206e-03 1.967541923708922891e+00
1.956387616738669522e+03 5.719379706343018926e-03 1.967548461044164920e+00
1.956393467585066901e+03 3.208622614207886324e-03 1.967554907435354439e+00
1.956399318280723264e+03 1.680943743823078715e-03 1.967561262753475315e+00
1.956405168825621104e+03 8.166738256120861491e-04 1.967567526869532291e+00
1.956411019219743139e+03 3.592788635446424617e-04 1.967573699654552088e+00
1.956416869463072089e+03 1.375054356750525996e-04 1.967579780979582749e+00
1.956422719555591812e+03 4.362741583827584236e-05 1.967585770715696514e+00
1.956428569497284570e+03 1.067771399885131599e-05 1.967591668733984944e+00
1.956434419288133313e+03 1.869335502630548979e-06 1.967597474905563137e+00
1.956440268928120759e+03 5.736423573507059653e-07 1.967603189101566841e+00
1.956446118417230309e+03 3.151393970437120623e-06 1.967608811193154894e+00
1.956451967755444684e+03 1.654720026506746803e-05 1.967614341051507454e+00
1.956457816942745922e+03 6.272603422791739791e-05 1.967619778547826437e+00
1.956463665979118332e+03 1.881802438051108156e-04 1.967625123553336630e+00
1.956469514864544180e+03 4.778353121058967587e-04 1.967630375939283693e+00
1.956475363599006414e+03 1.082989287406238262e-03 1.967635535576936157e+00
1.956481212182487752e+03 2.253340285955268956e-03 1.967640602337583200e+00
1.956487060614970915e+03 4.326159208841994473e-03 1.967645576092536874e+00
1.956492908896439076e+03 7.677055178114167849e-03 1.967650456713131435e+00
1.956498757026875182e+03 1.266553578600765860e-02 1.967655244070722453e+00
1.956504605006261954e+03 1.962362225901811627e-02 1.967659938036687484e+00
1.956510452834581884e+03 2.877927085909183502e-02 1.967664538482426284e+00
1.956516300511818827e+03 4.007060289474680820e-02 1.967669045279361040e+00
1.956522148037954821e+03 5.303163389215768270e-02 1.967673458298934586e+00
1.956527995412973496e+03 6.685812810229098402e-02 1.967677777412613072e+00
1.956533842636857116e+03 8.062837302108874504e-02 1.967682002491883964e+00
1.956539689709588174e+03 9.344852634931281876e-02 1.967686133408256266e+00
1.956545536631150298e+03 1.044907887033871552e-01 1.967690170033261854e+00
1.956551383401525982e+03 1.130339746092042658e-01 1.967694112238454140e+00
1.956557230020698626e+03 1.185069969719194094e-01 1.967697959895408522e+00
