SOURCE_ID,ra,dec,parallax,pmra,pmdec,radial_velocity,U,V,W
1954559047126247808,326.12447685375383,41.597644171781745,50.410093795271784,-61.18503452366127,40.902037306339906,9.876927,0.8052316861849733,-7.470702233864968,9.433646001376037
2421080250237474176,359.3316119129798,-12.977870560152498,50.41254750515037,208.14646192695767,24.828416293946198,20.350132,20.581578664523516,19.33397438310836,-2.2950565677843677
299467939039225728,28.254418035372826,29.61670937598949,50.413587061629066,9.921968278242709,-236.07023964241506,-10.41604,1.2451645484268556,1.728349564704351,-24.445464523741713
5353126879893514368,164.52226495558665,-55.42154439805064,50.42114096209284,19.27418306519246,-0.1844387509514513,-16.361006,8.47885940406701,-4.228149349253439,13.46099004039961
2962658549474035584,76.70820979154011,-21.585937482307752,50.43438300751032,47.19360969604075,-15.375937956187567,16.545712,-0.9020337061521437,15.475562803996214,-7.430976205461719
271438845026834944,63.28928598690865,50.52723219906001,50.449295113393994,-395.27701040129426,-194.95462852857867,-92.83854,13.006800382096744,-56.783549529240275,-83.31010520058582
5727991694185495552,122.61056361501089,-11.159812195714153,50.45111973839964,73.12366267417843,91.27206658756724,-0.97404414,-6.167189984286552,-3.109644763422618,8.602432903805335
3677094164086948736,191.8091816918435,-5.417862397108706,50.45364787700048,-485.3842454794939,563.0472221571267,24.035,-37.643664102769854,38.72087645644333,50.396505656495535
3825820772648802816,146.53607736707843,-4.427945611116166,50.454382240592324,-554.264583372006,166.404142261132,26.750141,5.459228519753579,58.81564601113062,13.52267752260497
997801721262070912,96.4717182937526,56.17135899080708,50.45441654055254,113.23896248536607,-503.65561390153823,9.546437,-15.601392648464408,43.141076718263434,-18.413955545534886
1752189568342546048,305.84222990657156,8.003250060157944,50.4573390266491,15.063855730935783,-209.53390946558477,-78.439575,-42.731197787529624,61.57325423003489,-30.41507463155124
2832827391830929920,340.666609852525,17.671546295388705,50.465337293092624,1102.4027518701967,518.1424833828972,-13.26926,8.411391987093792,106.79187558300929,42.34708280408778
6744957928883188736,294.61464248866554,-32.52523817811287,50.47806347201362,91.02469415489486,-337.46744816995465,-9.705367,-2.7342443595404813,26.491476074552928,-21.503024908206168
5823352234607843968,232.7190589672623,-68.02160045447148,50.48230151858801,178.88657409442752,-4.7317425874630885,16.509428,9.872777592785328,-14.763450987696702,-15.475898358761018
466652427262218240,45.012514355122065,62.86500045511667,50.49259957083721,122.13896086353483,-278.0522771245654,-35.435417,-3.1120769860421444,13.106823239144777,-43.44129210974272
35398295820372864,43.358915254728714,17.407883277761023,50.49442129453855,14.632167578368765,-252.4286851275876,-31.675476,-17.763715249223136,-14.884849298492682,-32.08929342494971
1489294551432850560,223.06692178226328,41.321589040332356,50.503670683193924,-452.34644411907266,-72.73213484313379,-30.798946,-15.388223524292508,43.7352971809797,-25.463195246242055
5148602083419126016,32.40292540650854,-14.360618985962684,50.50707059826027,516.2911268351838,-349.21713648661716,17.468655,-18.54279843284808,45.625100703524375,-36.085171701938606
2287506148856660992,355.2401576922941,82.8719406046139,50.51330123157782,-34.67192320184189,-20.255525445174786,-4.7040195,1.0280064308350423,-3.3506797200864074,-4.903541303853668
3234412606443085824,80.65647842134706,2.6024263646259094,50.517110719046066,65.9527991406525,-182.17046671903614,36.982876,0.017291459006396476,38.22526180848155,-15.397828588347318
5355751581627180288,154.36077015579116,-53.9073717343869,50.52132900230775,-170.06587003775172,-9.424634071584194,15.821921,-0.8537626525547666,18.11007010319699,-13.306099954273199
4364314662596822528,255.7060455829585,-6.068775050811116,50.55127732356725,-126.14286547982505,-83.79164227929441,-20.186821,-6.301668733685316,23.177816168830045,-5.679371078262329
6060965699625586176,191.30839815813187,-57.35858570401222,50.55334497113012,-201.0291121333119,-131.33962040164909,14.607087,-1.2528139791735458,18.97352028328369,-18.943046487373305
6143175840408947840,182.47663535033772,-46.20876552057342,50.553599131986786,-382.31246838504984,-84.02841259061294,-6.358233,8.529440617501518,36.252326311341946,-0.863039748910136
1827242816201846144,300.1821218062407,22.709741105168273,50.56684941372739,-3.208339784864691,-250.32333085817578,-2.531722,3.120637038672768,-5.96389293545716,-22.625030648210448
6143175943486753152,182.48992008073932,-46.19264116008711,50.58656062321964,-384.8257022443678,-79.52003780129846,-5.181905,7.389741584561891,36.41746560919116,-1.4187910905601067
6853658057885526912,301.3968679556646,-22.304962207672475,50.59226281669728,55.45930249435985,-97.49283158278851,-28.029633,-10.880388173715765,27.801944400217224,2.1867434823254737
6371557530914670848,317.3556254791766,-73.17536891577662,50.59874841484268,433.7958515615883,-303.6548348555107,-8.854771,5.616686172826986,50.078330837451404,0.24146804637112462
3499296429434610304,194.05414981104076,-22.08421085269118,50.6099946750953,-294.9205797374838,-285.7245851293034,-20.999363,21.92880761685354,33.96611827208817,-16.90423573185559
2617043665033540480,329.081141150411,-10.339180451461445,50.61166328316287,-307.33453280079084,-272.34365078589855,5.118667,-14.39857144297601,-24.930452750653153,-26.01316247973778
2836510961942677376,340.84852132214786,22.138349954479125,50.62147840267477,390.1012455182109,2.2918930333015544,-10.813244,2.446558007532991,37.8218342049653,-3.8761072769213443
6490470881687779968,349.7716524183916,-60.52085491449015,50.622796569357625,-93.3655965907071,-43.22741300179678,-1.9974744,-5.987739252608719,-7.803800624113001,-0.25314961069649006
1827242816176111360,300.1790158599167,22.708365170697956,50.629105537293405,-12.193028920065139,-253.99335006117343,1.4559112,4.303425468614552,-9.671278264704684,-21.37617526679643
6189329043571426944,201.97387066561288,-26.950893753633324,50.636091716112496,-197.5324987250333,-108.48689397400895,22.291046,-21.077577729823982,11.436609427424267,-19.156237923177507
271438845031711104,63.289844744256364,50.52751894158117,50.644608637048854,-394.8683705998553,-176.03440103351113,-89.40396,13.18781866224901,-56.02098574367779,-79.48833693853648
2775987485397299072,11.08183889277884,12.616598050741123,50.64767117224317,283.3037753146519,-184.06535616105225,32.010914,29.251618060486994,32.749525381849246,-9.819957763454433
4676145235499604096,61.51584482379152,-64.09722087351366,50.65026006247106,-38.99041100379563,-54.253273513002206,-4.991181,-0.010737247772166125,-7.671453633499272,2.2715866243624756
4269411798275964800,286.8411301628289,4.731349391411659,50.65603576566617,-249.61535074858983,-153.9168462243502,28.750395,-13.712189913889501,-35.328355364888814,-11.983253158740393
4676145235500131456,61.50777442612182,-64.09381604170733,50.669487105778316,-39.42897340499907,-46.868157309644815,-3.645638,0.6007021979625037,-6.626073249372858,1.3635625826235545
4103719347391021952,278.5682795895211,-14.437156292236779,50.702476399487786,236.49703880463682,91.25525878392253,-39.103626,16.539632694460742,38.637054982136824,18.011797351513884
6658123517042686464,288.164090058716,-50.271765612752674,50.703788497178685,67.49054288054245,-64.78958058455272,-2.5541072,4.03429809606816,7.9446536425794445,-1.9072431777845733
3082317193037072256,118.64132984200316,-1.4125566023335825,50.71416764263571,-251.9570675488245,-56.450973459384834,108.60013,-31.30691069929665,106.45724117752512,-7.952241409798867
1209182041427374080,230.6940612028796,18.919305187888703,50.74538571235775,-229.90493072878724,77.60691004519808,-7.1312046,-10.856001519084293,20.64354182593298,4.545931718216874
4110023156763233408,261.8107667727851,-25.162126124890616,50.74583204103073,426.3363921344734,-451.26591814316674,-12.26187,43.5544917447915,23.053057427772526,-32.94172130434765
1851868127125091840,319.02526757391206,29.864317928119615,50.75995459634728,200.46008701811286,36.53663325772578,-3.878169,8.453830193261044,17.45375341793731,1.0279191268271763
2384000217021721600,345.1401070915563,-23.95439911955039,50.76311724809625,191.28731415471967,-345.5003164175645,0.79509753,-7.378042028236834,20.438910274869766,-29.808113753597823
1892539307048909184,333.63077733160594,27.857545343181602,50.774529767698425,-205.35801955369766,543.1007840985111,-351.1481,-307.89553622817897,131.23510138302194,-119.2532336576542
2383999392388000640,345.15340839394395,-23.971174013637587,50.77758394634132,194.13144484107667,-347.39255735629183,0.71516734,-7.460853923149537,20.72731754229325,-29.925035262578408
6221167631840454400,216.5238030463142,-29.781111592648628,50.78609117482581,89.0387063887501,-144.24358732866392,-22.750423,26.188306658093293,9.053031248244256,-0.3859150644730878
6053245135154609280,181.72076420594314,-64.61389471172151,50.79192327463149,34.27029065373058,-36.90243212526111,13.127231,-2.419095665718616,-3.272604472300725,-13.336217334129437
3943232534138172672,196.56388745169696,20.729669941506916,50.80727454464759,-56.04058526477058,94.55256119805307,-2.7992504,4.011810877333029,6.648348447035273,7.260084907020708
1892539307049423872,333.6298281538961,27.85755819173504,50.819395732748646,-211.58183267371408,532.3989367585818,20.05904,-13.668617631965882,-15.252457952820695,53.2803567711253
4130971047908354304,249.4304219999168,-20.226456686831906,50.8251544838723,89.0238268858021,-81.90404202736752,11.469128,4.920719603139929,-10.520332220747918,-11.13335919339037
6044721476534419584,248.85263640263352,-27.319139168874262,50.82619648473647,-5.798222104249817,-894.8532260038924,-12.927224,17.45814691493738,46.631721950732796,-68.219540697425
3390044040652614656,82.65453223954857,15.240640228664581,50.831097643304496,-122.05138499197056,-136.02525852726717,2.0723634,11.970995010024003,3.8351541298526026,-11.694695561566903
4689958778035794048,7.773722280188864,-72.01767831001747,50.8419689192465,416.89500895104345,140.97041777478594,14.563662,11.584120467191678,40.81295954254698,-9.794395483535272
2119686379142441472,282.6902545804929,47.97148162043484,50.90628191080458,256.01728964693865,-117.99593923564622,-78.20875,13.548731681458264,48.3564471697575,-65.45081622324213
6082806153754882304,203.80008015151577,-48.3574227511653,50.90819162067609,359.5845420503126,-64.29145815287954,28.628445,0.2003559359738793,-36.50758896236953,-25.3722145510962
5950304355429385984,261.6701284415439,-47.204162602279965,50.913470076392876,-542.6863119289347,-488.4090407675355,17.624283,-46.89606501463262,28.48934533478684,-43.82748277631697
5630532014287527040,142.61504441632306,-32.10470852050725,50.916912924573005,-53.943829855877965,317.32525103559584,38.903233,-35.61110290951824,33.53265369722529,4.349944665022777
5006921282807193856,10.375121051669685,-33.62668039402395,50.92453466243157,-347.32860325188466,-251.15468558745272,37.367474,23.693158012750168,-28.531726637751184,-40.160610270449986
4792774797545800832,86.82123452009108,-51.066136257823345,50.930690628822894,5.160196860824648,84.0405295978282,16.84059,0.4446926481028161,16.668693980527042,-8.184151308116217
5630532113072532736,142.61667889188556,-32.102006288521814,50.9426573151017,-67.17767187303566,314.40988050985624,39.224865,-34.96138312713837,34.58108648088144,3.9388568942192954
4224259562941398400,303.49907775157277,-0.8657212651967648,50.94324624411764,-62.729646893375545,260.8193687444885,-10.953942,-10.710302024190307,5.6058895226112915,24.43300729792719
5951535219996858624,263.08991610394963,-47.61694873889592,50.943940521157806,-229.29292721411707,-184.423727100905,4.52018,-20.02283962335264,12.126226436820776,-14.90688969969517
4367026303085396352,260.71391542328826,-2.3886581335581094,50.96943844765955,48.7024277536496,-108.11762302723793,-35.93564,10.33157545962402,35.11656917800521,-8.549143911905492
5130073422706364544,37.13593562672523,-20.039574114780763,50.972045366618275,606.6061727212284,231.25319392771866,27.554182,-7.546707015956089,65.05123899677224,10.762790637098334
2683209044978079616,331.6251935434858,2.375809039939923,50.98668748184285,267.9266667229734,68.486454215863,-22.737656,-8.382597958340167,32.839537385672045,5.419469714877203
4367026096927711104,260.7211862464831,-2.400001939421211,50.987616498333246,57.456018575933626,-105.3298524591823,-36.726524,11.254632136939474,35.75757930873938,-8.246291435001966
482089261274984064,73.62491412218532,65.07763013001318,50.99658460199548,57.6723256123837,-103.07581600500158,2.1631794,-2.436842140403663,10.7228404179851,-2.0758380651377504
3846639574348918528,147.7076759797802,1.3021827808867648,51.00242065910709,234.47323145889533,-360.654809150328,9.866191,-20.624889984116763,-12.746123167000468,-33.28854772970561
5059643105878789632,46.98061747753933,-28.22022128578243,51.008606443442694,-333.93252578346227,-114.31215052004899,24.780678,34.15931428162751,-8.881355157272202,-21.07864957590026
5293288295987250816,110.83713664387949,-60.10162913000041,51.03393548871435,76.82627269100499,450.16648427809037,6.656634,-20.744472330880026,34.44183687674544,15.072690698254359
4367026096925086464,260.7213901891552,-2.4000030089048274,51.04305528202596,49.26596193167508,-120.37365403640128,-32.322502,9.798004202253152,31.59590909285119,-9.816007795125174
5866128597052432128,212.787836735915,-61.929941500476566,51.04486255729566,154.81174077571725,-45.14612088310761,5.7457747,8.622824310694535,-11.547357156570452,-7.042776430606654
5249254676369630336,144.214659619105,-65.23023843939158,51.04704516734269,271.76826466131564,122.27990163942732,22.41781,-30.741264969691773,-8.951687887271063,-15.59769984147206
3331979901042416512,94.11128944061781,12.272992041846027,51.051817618826355,82.77514649355062,186.48042272707457,9.396341,-8.060766901793343,4.9355645936325345,18.91747697487863
5285775539195330560,108.27689138715743,-63.342389043533394,51.05388225075709,-266.9093284881792,575.791573847767,16.736952,6.193494536717399,60.272726542936454,9.028982636612637
4443110789740420480,255.25771984966343,8.206529331440088,51.057386149460875,-246.44923363446736,-182.2605681320912,-5.5793524,-21.33797156122061,8.827221360957553,-17.545274877551186
6671213104189712000,298.49966039519774,-47.8150277282357,51.06248814932628,-137.26909359687045,-1051.3379097556513,22.241491,-38.58125220247075,44.35127977656425,-82.02328828693754
3198812859478372480,65.86135866378902,-7.397152593091982,51.065354293806706,-144.36420779624183,-177.5441846611854,-43.954563,-6.463523826982073,-47.19420586530352,-10.68552688061951
5039735554502890752,20.68377378657759,-25.78542674151736,51.082677993915105,54.34421672619579,9.282860480395513,10.89199,7.744610041733802,8.314535006935008,-3.962364150124079
1015570963037979264,135.2152883154428,48.418919989426016,51.08371509249398,-254.24945222864676,-1038.9090299259833,32.911526,-50.067019164527686,82.93425810348073,-39.36610171483812
4361639417663824768,259.0868121132202,-5.398155460437159,51.088070453133405,168.5176208496198,-124.39301190806346,-38.17118,22.754141185345347,35.42048828970326,-7.900255182242648
3584226658929871232,184.64361569925163,-6.423305459754171,51.08888307824784,-378.8163071024506,-42.16902069051321,18.049833,-20.28700019066698,33.61782896408787,-5.907537080417567
5059643002799575424,46.97079038744201,-28.23657947424524,51.094049142681385,-330.2309401560534,-110.70403653212766,25.315536,34.300046167982416,-8.155475418811035,-21.02592335035493
3610474857638415616,204.6710209109411,-11.535869729632498,51.097304027203066,149.37054627028073,-86.7405189700579,-0.1628886,7.391697207224538,-11.854333561386694,-7.852081787858852
2054269874008075904,305.578413996564,32.287514824881384,51.126270243060866,147.52146079370021,-12.29417865421492,-24.855455,-0.7461613025835353,24.552721668857785,-14.24066165568511
5266917261213622144,100.87412359188694,-70.05487868120974,51.127117567022765,5.1878109454764285,192.64350276480474,1.1331568,-3.7128400340843233,16.777787097735928,5.0278161906452
1683228851880827136,185.44336261603965,68.2687045566608,51.130751314971036,-376.9686902270606,205.65808480091127,-6.31582,16.644669518951943,36.69420501057504,1.192722751866959
6065791696645045248,206.2014315533189,-54.12332198633296,51.135926435978625,-254.2536283510949,-376.5021541363873,-20.048603,25.51041235660092,38.8228794829588,-4.209658309356596
4195469572528982144,297.09252481053267,-8.382722346797415,51.13656018501787,-428.12552666382874,-349.999456059509,14.798465,-30.819850201290848,-26.89797554149897,-34.256462451367
5756746775106229120,133.55563844160952,-8.086967469607064,51.14231589709361,940.7197857341387,-803.0946964899649,10.226431,-62.95286528036036,-60.33545192066265,-75.13860442383132
6514632718428652928,345.83671298715984,-49.72659212090753,51.14944957002365,-29.536788587441695,-107.13309193317644,32.125877,12.12101293917488,-5.882080126484947,-30.929470313488345
2299942278201276288,341.87667975000466,83.69754684546947,51.156088144995465,-151.7695896816981,116.64407764323914,-18.705688,-16.537074074342932,-9.385548735370516,-17.406054384498724
6748283784056800384,299.1564058280886,-31.335176843971848,51.157313812842865,409.2186102031583,31.538107780561567,52.91832,55.8768265784964,-22.325287564271523,-25.023640474367507
4902689745157488128,12.381389903977816,-61.04278189419078,51.17288044315884,1122.7918229510326,-78.24234070645399,57.239098,-1.42822567806654,106.17454424800617,-53.59235737313884
2107257297843283584,284.1100119283428,46.382926799980986,51.18266860185122,59.36575834113643,304.0454512018547,2.0404046,0.7055672470458223,19.747349555768754,20.90314225703316
1264630412816366720,226.82617958714343,24.86846415306875,51.187520920833634,184.7140536323467,-164.27907154680298,-9.28775,13.863311125642856,-10.225008301658677,-17.709007760813666
706300980915871616,129.8558619958561,29.888835566188664,51.19116805419312,120.74573900933171,117.71495984089822,10.991777,-11.209610638532554,-4.02006582282603,14.928329497288413
1603267143629157120,233.8350485767822,60.086268676908446,51.222192287747625,171.9239039167985,-162.743687938706,-9.029588,7.79875841621571,-16.29346996691684,-15.337729664070531
3595317540095019520,178.31630085251615,-7.3766048414037835,51.24901005587501,-166.75753431209648,-507.76230452081796,26.60323,-19.890879595474605,16.016213011752455,-49.99427799791676
133359735268433024,39.197658920120695,32.07221802870924,51.265098460703626,-325.2703022428088,-92.11690191758879,-15.310964,12.459559309275548,-28.650451168781863,-15.34793497465481
3716608138087936128,198.52104654118253,3.8997239061992817,51.29307407540007,-736.0586170718175,9.570800474557869,-17.90064,-4.61741677630057,70.19489425336181,-0.3349524678025254
4303294039306246656,297.75794101185363,10.41511259772722,51.31327446246717,241.71285307318405,-136.6945085973383,-0.08292573,20.785710377901893,8.45194626813259,-12.435164827746707
2859027409595355776,6.148344264210615,30.041581512034053,51.316075949778615,585.8907544586369,9.959853297532621,10.285248,2.597599623373904,54.71629041197436,5.945556930962069
5210240327318434304,124.63363893110254,-76.9192479593938,51.31717474962205,110.51480172689814,107.12500961635023,-12.595566,-12.257897903415257,-0.2165507632567055,14.508387875025267
1181168684174651392,223.40532838229845,11.566848483162069,51.32545131248216,84.06425214415543,-741.5516225628544,-9.875233,2.3867671716245584,-8.429579033528402,-69.07960655184924
4759543295545939840,81.9126319385433,-60.416410482580474,51.33708293726009,-148.33013121418483,-93.21871095856172,13.949372,13.47633246039606,-2.5199232531399507,-16.380501971718463
6664246083120889344,289.62011346695056,-45.91068597744016,51.33795140502415,-416.55685410227983,-500.77360322402694,18.922232,-42.96241245970081,5.967425679942151,-45.76430442211735
6522188390538224640,356.6320742231057,-50.7263749471709,51.33991536359928,-210.86586608838124,-468.9995200269967,23.35552,-19.850671960876003,-18.335787136271872,-45.49341915697606
258996015538087680,71.58398349941925,48.74489866356334,51.341577325151164,1020.2277924253515,-634.6718680864963,44.128918,-66.2651205544072,99.16657841093138,-5.466645419704336
1603272950424941440,233.85853604492914,60.08470833271646,51.346175446970754,171.10191876043388,-163.98762912385047,-9.405133,7.783715590486619,-16.12619877675812,-15.702609767691566
4303294035005560704,297.75402804849074,10.410553946792486,51.37345958534111,263.9412862398552,-116.17119897599873,2.2627678,23.491576943458327,7.657922372526831,-10.134314521010698
133359735269472768,39.19708391635454,32.071915772904575,51.378517683931214,-330.727938385734,-60.16069021455536,-16.33488,10.842050851177488,-30.533500372576306,-13.377167009822017
4967212763968339712,35.60729944378852,-34.553869735134285,51.39236908097548,112.66068655691365,269.66726891873645,-25.415472,-11.598358280980857,4.475909688147279,34.90148339011826
2163558855915068416,315.6724037191263,45.88539608945451,51.3935491443389,406.8303781858543,140.98918707066915,-14.508731,12.317533651813427,40.42527997487508,-1.3640454531965407
6814962601568904576,324.75875751254034,-24.161181476127297,51.399140410120886,1003.9874237508708,-710.6577648836632,-56.180695,-10.34534049768502,120.68351803089759,-36.80621026391054
550301107233576320,65.49943035167864,75.13902554613937,51.414150392748944,541.6207914547289,-486.97034907508754,33.036636,-23.930855810139843,67.909650375725,20.416021832950232
6383229053001389312,332.5622450415509,-71.76929995017014,51.43013886505068,512.244302757146,-205.30472320282837,-9.639566,3.1276899123579986,51.57553702977038,3.235586209120952
6424217300298269568,301.7005986943156,-67.6140994648447,51.43574869336401,-161.62646722605115,18.744147364085084,17.517567,-8.328499289640346,-14.8626596359061,-15.539526901797348
5922125556008846208,263.8138935023248,-52.169028306230025,51.437676240875675,92.991566594459,-129.77671716696474,5.4987063,9.174663619688918,5.115008266569137,-11.678580081680705
3578493912677730048,187.22021666894105,-10.663495402832314,51.44162743482788,-279.622164898228,3.7742751091028346,-5.55925,2.1174876150123474,26.242080812101957,1.3704887855313796
1505214930047542784,214.35186828824175,45.44439491661948,51.45781615623223,43.83856544816847,-18.274121128884694,3.035346,-0.469690856924951,-5.21276245031506,0.9817684146505476
617982090939470464,144.87402457514528,14.646793438572836,51.48967687874032,-161.24678865324492,-80.23096323506039,-13.176595,17.440842332151654,5.8814480590048985,-10.478364688890757
2719512513745949184,342.0961253423981,12.536167811623086,51.49092046809177,503.3522892429798,-13.533482868713099,0.6397857,15.09774400050098,43.8214791043705,-1.077375610785455
6599565765426015232,334.33070901737386,-34.73633155418452,51.50341110534692,108.12536265126688,-458.81944040798885,18.826628,-3.432718754277443,12.691572494839626,-45.431811775618144
3578493912678529152,187.21936222327975,-10.664121417762434,51.505254607853495,-280.42336657540886,-1.3174925497350656,-7.2306733,3.8282454323399495,26.50094996461942,1.2188794187065037
6031475835680030720,248.91420693698925,-30.859358605809874,51.52022228159037,-802.5525236930393,-842.8134929826488,-139.28775,-11.572754081458516,175.24322487320833,4.875057297199854
6612817217002464128,329.70705396749236,-32.47323280840755,51.53230591775948,-395.168615438648,-360.9829631950435,38.809002,-5.460726523117168,-38.910024482183026,-48.85153124577769
868209703104242048,114.62216862501052,24.0019731597431,51.5556411154901,-152.08126620334212,-96.94910956571275,16.311064,4.993356565058044,22.66824344661315,-1.5087072804659767
4978625041828782848,5.403301694211377,-46.09420912934239,51.56932314669639,-305.4073669022962,-360.0004956660082,9.782963,-14.339037855475045,-29.555913691530723,-29.997435741432994
3608334005420675584,200.47435509523027,-14.402375689120356,51.575136769491685,-220.47735911870174,72.90035191112098,-3.6460733,-5.341377190448493,19.637073995302124,7.396862222525742
3573119499842945280,176.68206095688961,-14.017879008158033,51.57618845808181,710.864871406546,-786.1737162923367,20.049524,-5.72780676779171,-65.11465251879116,-74.96343190526366
3154550541435395200,106.30160565523498,8.429349117067947,51.60478182674263,73.32415938513881,-419.1596894544173,-9.049867,-5.536382832099106,-5.065415441196701,-39.4151259343573
5130446359011574528,37.25998123852211,-19.977995540634513,51.606449573933034,588.7913006891815,266.7600677550194,27.456762,-5.543967088868215,63.73787208112357,13.648657582749017
3317901165746471552,94.31626320939142,5.100714219407709,51.61647406160722,-211.53224109677708,166.6513585689015,8.668661,18.824653984737264,8.715082978580268,16.01539681777752
6900333494712655616,311.68342967315823,-11.80400321707132,51.631691335234024,345.93768802569764,-66.08679747984303,-34.267235,0.5888297547017622,47.09956371173555,1.0705297040366628
1451197916638959872,209.71769182511895,27.87062339863821,51.63747209760398,26.20385857031978,0.1411247787753402,-43.40146,34.51879856381607,16.933413230415734,-20.277714783774556
1443068608699851008,202.9594075396803,23.389206653452536,51.646276198949586,-280.150701030404,47.77664588879573,-7.649299,-1.963072354228118,27.09493534095713,0.9883655552493101
