# Wlen(nm) Transmission Continuum
1.997895283992577333e+03 7.804278667387561097e-02 5.773426984218104074e-01
1.997902086487492625e+03 9.457489738340375818e-02 5.773487424748194874e-01
1.997908719982567391e+03 1.390233677266963508e-01 5.773545649836627769e-01
1.997915339013817857e+03 2.060709238249230357e-01 5.773603043855688455e-01
1.997922155459135865e+03 2.876852518843602269e-01 5.773661412943158489e-01
1.997928769616990394e+03 3.745274184781375304e-01 5.773717333701807730e-01
1.997935411624514472e+03 4.579514116627116382e-01 5.773772778566115260e-01
1.997942204364339659e+03 5.316751220538915579e-01 5.773828742796234259e-01
1.997948818218379529e+03 5.924259322367869673e-01 5.773882513750803191e-01
1.997955482791077202e+03 6.396378455201252589e-01 5.773935977455504354e-01
1.997962252236273343e+03 6.747519986064782760e-01 5.773989541388803159e-01
1.997968865786395099e+03 7.004569630449770656e-01 5.774041148994608630e-01
1.997975552513051980e+03 7.197942737972129468e-01 5.774092599797490122e-01
1.997982299074596995e+03 7.351212191695134512e-01 5.774143767741064526e-01
1.997988912320694453e+03 7.473852215399736654e-01 5.774193198457584497e-01
1.997995620789982922e+03 7.562022550720260972e-01 5.774242604884378682e-01
1.998002344878968415e+03 7.605783981192615339e-01 5.774291380886584779e-01
1.998008957820937439e+03 7.595244338977231724e-01 5.774338621177490527e-01
1.998015687621413917e+03 7.521449748487285536e-01 5.774385952027167868e-01
1.998022389649046772e+03 7.371902506067802285e-01 5.774432339872332953e-01
1.998029002286782998e+03 7.127996146221237117e-01 5.774477376205467971e-01
1.998035753006889763e+03 6.771459934352532795e-01 5.774522600555566099e-01
1.998042433384490778e+03 6.302725698223223816e-01 5.774566603758660710e-01
1.998049045717888930e+03 5.764503919367234275e-01 5.774609422606047371e-01
1.998055816945954120e+03 5.248730859655357239e-01 5.774652509817979062e-01
1.998062476084958689e+03 4.865835029874545636e-01 5.774694131619322324e-01
1.998069088113914177e+03 4.684844463596600228e-01 5.774734719457168541e-01
1.998075879438151560e+03 4.688193897004541699e-01 5.774775639181531917e-01
1.998082517750109218e+03 4.781138209876362732e-01 5.774814882541475791e-01
1.998089129474517222e+03 4.847521158007825348e-01 5.774853225850175020e-01
1.998095940483025288e+03 4.804824388953253256e-01 5.774891948032063738e-01
1.998102558379600850e+03 4.622743266932514139e-01 5.774928815625690603e-01
1.998109183109536161e+03 4.308632228099505412e-01 5.774964972783719341e-01
1.998115986769675601e+03 3.885043424518694333e-01 5.775001325431896593e-01
1.998122597973090933e+03 3.377694462534495123e-01 5.775035889985947746e-01
1.998129241684766612e+03 2.815205926877670795e-01 5.775069868554186803e-01
1.998136025631653411e+03 2.233870350745597311e-01 5.775103780794356156e-01
1.998142636530238633e+03 1.677864373234747297e-01 5.775136064749653020e-01
1.998149298811444623e+03 1.193067814165133106e-01 5.775167835908325831e-01
1.998156063457051459e+03 8.178020855257717159e-02 5.775199309205251152e-01
1.998162674050701298e+03 5.752493822130932272e-02 5.775229299057635934e-01
1.998169354489112948e+03 4.707226154313037814e-02 5.775258834300972532e-01
1.998176100245526641e+03 4.927190221517206009e-02 5.775287869814647035e-01
1.998182710534136504e+03 6.146132508683584128e-02 5.775315552064159696e-01
1.998189408717314564e+03 7.957786040778039305e-02 5.775342823205710241e-01
1.998196135996738121e+03 9.845092737876814937e-02 5.775369421786056279e-01
1.998202745980202053e+03 1.126123745573306967e-01 5.775394782936923432e-01
1.998209461495592222e+03 1.176407819187885173e-01 5.775419762114879507e-01
1.998216170710342794e+03 1.115643189328027196e-01 5.775443924296422837e-01
1.998222780388556885e+03 9.559670028688836696e-02 5.775466950857076620e-01
1.998229512823489813e+03 7.369104236741447211e-02 5.775489610539588092e-01
1.998236204385998235e+03 5.101488491069915837e-02 5.775511336536143236e-01
1.998242813758856528e+03 3.211577742475518055e-02 5.775532015019207988e-01
1.998249562700548722e+03 1.976671426722682520e-02 5.775552328009704306e-01
1.998256237023362246e+03 1.500944431810172230e-02 5.775571617709065464e-01
1.998262846090759695e+03 1.810037051823788073e-02 5.775589934631366607e-01
1.998269611126312157e+03 2.957022433459881305e-02 5.775607874073875880e-01
1.998276268622091948e+03 5.069370031128378473e-02 5.775624727032495631e-01
1.998282877383923505e+03 8.311560367910507396e-02 5.775640668915061893e-01
1.998289658100322413e+03 1.278627558411195297e-01 5.775656208299531080e-01
1.998296299181844006e+03 1.843141738805677277e-01 5.775670623737202414e-01
1.998302907638004399e+03 2.497726704440642875e-01 5.775684177105266937e-01
1.998309703622120878e+03 3.199499856337390535e-01 5.775697290272883144e-01
1.998316328702276223e+03 3.901105720852894310e-01 5.775709267067428154e-01
1.998322936852660177e+03 4.562534610591206241e-01 5.775720418450428495e-01
1.998329747691250759e+03 5.158005588472982517e-01 5.775731079598946938e-01
1.998336357183045038e+03 5.676533552726241716e-01 5.775740616280887751e-01
1.998342978338035664e+03 6.118271555314533927e-01 5.775749369003028155e-01
1.998349776996500168e+03 6.489712523370440023e-01 5.775757520773077136e-01
1.998356384623808253e+03 6.799856197303600913e-01 5.775764630648778652e-01
1.998363019928466883e+03 7.057905247530288362e-01 5.775770962474215953e-01
1.998369803702973286e+03 7.272168676655943464e-01 5.775776597502774168e-01
1.998376411024221170e+03 7.449563046544223077e-01 5.775781269455783073e-01
1.998383060064995107e+03 7.595478464127323193e-01 5.775785155983155228e-01
1.998389829368860092e+03 7.714074426870566326e-01 5.775788271424793230e-01
1.998396436383941818e+03 7.809053237719697504e-01 5.775790492000075771e-01
1.998403098747161494e+03 7.884605236827786356e-01 5.775791909204126551e-01
1.998409853993814750e+03 7.945779973546285291e-01 5.775792501846593874e-01
1.998416460702625500e+03 7.997628022372912371e-01 5.775792257593331813e-01
1.998423135974506749e+03 8.043465444091897343e-01 5.775791181830236543e-01
1.998429877577495063e+03 8.083656749485118587e-01 5.775789248089138184e-01
1.998436483979929335e+03 8.116030132870493130e-01 5.775786525560726581e-01
1.998443171746572261e+03 8.137580877359642528e-01 5.775782933573421207e-01
1.998449900119557697e+03 8.146095064345271197e-01 5.775778469486891886e-01
1.998456506215509535e+03 8.140740420853693760e-01 5.775773255240945758e-01
1.998463206062900099e+03 8.121688114876065567e-01 5.775767124164452593e-01
1.998469921619658408e+03 8.089326062906978532e-01 5.775760125387837673e-01
1.998476527409022310e+03 8.043526784947817587e-01 5.775752405986189775e-01
1.998483238923030058e+03 7.983214449608124763e-01 5.775743713352949893e-01
1.998489942077452270e+03 7.906366328011796840e-01 5.775734175153476313e-01
1.998496547560123190e+03 7.810214184926442815e-01 5.775723937162180466e-01
1.998503270326502388e+03 7.691308663466407403e-01 5.775712660907380558e-01
1.998509961492596631e+03 7.545195775290072238e-01 5.775700578158829979e-01
1.998516566668468840e+03 7.365807501761781895e-01 5.775687808148165514e-01
1.998523300272858478e+03 7.144858833152143429e-01 5.775673926615069176e-01
1.998529979864746565e+03 6.871294063901557392e-01 5.775659293792453353e-01
1.998536584733714335e+03 6.531248808046616894e-01 5.775643978336921780e-01
1.998543328761638577e+03 6.108274954482633134e-01 5.775627470282200804e-01
1.998549997193558511e+03 5.586436319783223414e-01 5.775610281456435846e-01
1.998556601755515885e+03 4.957748437103611794e-01 5.775592407134766404e-01
1.998563355792382254e+03 4.233128842091326560e-01 5.775573251733835400e-01
1.998570013478687770e+03 3.450697327949359683e-01 5.775553500566407150e-01
1.998576617733528792e+03 2.672057967761514718e-01 5.775533053961556806e-01
1.998583381364630668e+03 1.963269220663405867e-01 5.775511230813902275e-01
1.998590028719789188e+03 1.370920225934034731e-01 5.775488910551545008e-01
1.998596632667409040e+03 9.105352468399825761e-02 5.775465878250702900e-01
1.998603405477922706e+03 5.740004432298893844e-02 5.775441367385220071e-01
1.998610042916519205e+03 3.460812167217992147e-02 5.775416470854578543e-01
1.998616646556811475e+03 2.166935218614772160e-02 5.775390839449163760e-01
1.998623428131799074e+03 1.856345494335539040e-02 5.775363621329490105e-01
1.998630056068532895e+03 2.632744561835960451e-02 5.775336140931794926e-01
1.998636659401391626e+03 4.676991732994635609e-02 5.775307897017460945e-01
1.998643449325798429e+03 8.153034425157999754e-02 5.775277952547315241e-01
1.998650068175484876e+03 1.306760591206094502e-01 5.775247880253046029e-01
1.998656671200803885e+03 1.917725183025062174e-01 5.775217010429686271e-01
1.998663469059460795e+03 2.601894837641878233e-01 5.775184320958194339e-01
1.998670079237030677e+03 3.306524487819122449e-01 5.775151648301752871e-01
1.998676682533448229e+03 3.989289865434316185e-01 5.775118136198035268e-01
1.998683486753570605e+03 4.624878744201744718e-01 5.775082689555105508e-01
1.998690089252824464e+03 5.199724290771862156e-01 5.775047404574913390e-01
1.998696699775424577e+03 5.703597219322343870e-01 5.775011197776181993e-01
1.998703496031092527e+03 6.126917452336843040e-01 5.774973055220371521e-01
1.998710098222521765e+03 6.464333168228769688e-01 5.774935108583101329e-01
1.998716715555823384e+03 6.718951164865174519e-01 5.774896190076643787e-01
1.998723504262279448e+03 6.903119534887972586e-01 5.774855341529292474e-01
1.998730106145777427e+03 7.036063887439382158e-01 5.774814719850477340e-01
1.998736729874181719e+03 7.139993619049647133e-01 5.774773073088599329e-01
1.998743511446784169e+03 7.235171939935968188e-01 5.774729508015390422e-01
1.998750113022245841e+03 7.334753326869904999e-01 5.774686197914796759e-01
1.998756742730040514e+03 7.441758103768227883e-01 5.774641806820134393e-01
1.998763517584262672e+03 7.550209674130743398e-01 5.774595514225761006e-01
1.998770118851581174e+03 7.650245394031018886e-01 5.774549502327414041e-01
1.998776754122937064e+03 7.733846434337370290e-01 5.774502351298292924e-01
1.998783522674368214e+03 7.797727857812980501e-01 5.774453319721118971e-01
1.998790123633438270e+03 7.842766585310714245e-01 5.774404592653282764e-01
1.998796764052410026e+03 7.871911533184614562e-01 5.774354666569057049e-01
1.998803526716756551e+03 7.888453021838760515e-01 5.774302884075770415e-01
1.998810127367471068e+03 7.894822216785934987e-01 5.774251428470966729e-01
1.998816772517997379e+03 7.891419345397513441e-01 5.774198712697362623e-01
1.998823529711079573e+03 7.875843756729355993e-01 5.774144166877657192e-01
1.998830130053332823e+03 7.843440698249397602e-01 5.774089969372652176e-01
1.998836779519237552e+03 7.789251921962369041e-01 5.774034449767095900e-01
1.998843531656993946e+03 7.710427046079457725e-01 5.773977127728308067e-01
1.998850131690679291e+03 7.608059773085870114e-01 5.773920174964126684e-01
1.998856785055668297e+03 7.488116470296697358e-01 5.773861837881120174e-01
1.998863532554151789e+03 7.361076278792362260e-01 5.773801726242905330e-01
1.998870132279163272e+03 7.239523169055001039e-01 5.773742004864820254e-01
1.998876789126827816e+03 7.133236021324301790e-01 5.773680837161252466e-01
1.998883532402207038e+03 7.043500061201182216e-01 5.773617922050247042e-01
1.998890131818438931e+03 6.960286022326358513e-01 5.773555418707790876e-01
1.998896791732254087e+03 6.864701430807462756e-01 5.773491407748296833e-01
1.998903531200814541e+03 6.735205560151872328e-01 5.773425674792758144e-01
1.998910130308159069e+03 6.553452876595856624e-01 5.773360376139734518e-01
1.998916792871483267e+03 6.306713264664489671e-01 5.773293509802049917e-01
1.998923528949626871e+03 5.986977474157409995e-01 5.773224944126527092e-01
1.998930127747978531e+03 5.589012419198279291e-01 5.773156836820980686e-01
1.998936792544053105e+03 5.109614802913955423e-01 5.773087103501288730e-01
1.998943525648297282e+03 4.549245045126610876e-01 5.773015689721273658e-01
1.998950124137550119e+03 3.915953576832008620e-01 5.772944760425517963e-01
1.998956790749501806e+03 3.230081771341456465e-01 5.772872149043776213e-01
1.998963521296479485e+03 2.526875668203389380e-01 5.772797871260372249e-01
1.998970119476526634e+03 1.853694501467550992e-01 5.772724106640989561e-01
1.998976787487365527e+03 1.260374802232456515e-01 5.772648606646296754e-01
1.998983515893827416e+03 7.855972192668324305e-02 5.772571448440851904e-01
1.998990113764562238e+03 4.461699848961950959e-02 5.772494835168686667e-01
1.998996782757181563e+03 2.360910440302358207e-02 5.772416436544637319e-01
1.999003509439993195e+03 1.367644437165774739e-02 5.772336380973415171e-01
1.999010107001309052e+03 1.324868052177158653e-02 5.772256905723585074e-01
1.999016776558485844e+03 2.218237837818078442e-02 5.772175598993604106e-01
1.999023501934630076e+03 4.180265067620081432e-02 5.772092628582426999e-01
1.999030099186421012e+03 7.382581633107990204e-02 5.772010278034310771e-01
1.999036768890815893e+03 1.188089153605649123e-01 5.771926054267014772e-01
1.999043493377391314e+03 1.750491938042033901e-01 5.771840151005926955e-01
1.999050090319550009e+03 2.385394729638238009e-01 5.771754911843183233e-01
1.999056759753707411e+03 3.038661847700192542e-01 5.771667762657731737e-01
1.999063483767929256e+03 3.653975637681355915e-01 5.771578907995639218e-01
1.999070080400349525e+03 4.181231857737510715e-01 5.771490766906193226e-01
1.999076749146697239e+03 4.578219189989700677e-01 5.771400684477637766e-01
1.999083473105896473e+03 4.812867435561666296e-01 5.771308859316978124e-01
1.999090069428471679e+03 4.872984020147294593e-01 5.771217802993030555e-01
1.999096737069320397e+03 4.785941835581842274e-01 5.771124780057675929e-01
1.999103461390945995e+03 4.634765575182840380e-01 5.771029964749033736e-01
1.999110057403569044e+03 4.545469954575344640e-01 5.770935979887072964e-01
1.999116723521113954e+03 4.635220887015887858e-01 5.770840009747815191e-01
1.999123448622730166e+03 4.949738477246481416e-01 5.770742184084607374e-01
1.999130044325294648e+03 5.439735308817091886e-01 5.770645257385383919e-01
1.999136708501613839e+03 5.996613249676229218e-01 5.770546333917087045e-01
1.999143434800900195e+03 6.515475784450945884e-01 5.770445477130213829e-01
1.999150030193299699e+03 6.937099231400619681e-01 5.770345595298765895e-01
1.999156692010354618e+03 7.250566889269371984e-01 5.770243712953601056e-01
1.999163419925110020e+03 7.472704539492110998e-01 5.770139803706044734e-01
1.999170015007236998e+03 7.627323410578803475e-01 5.770036953451701534e-01
1.999176674046872677e+03 7.734324427272332159e-01 5.769932107264513776e-01
1.999183403995010622e+03 7.807159009189122978e-01 5.769825123646037390e-01
1.999189998766758436e+03 7.854559965511828112e-01 5.769719291682400275e-01
1.999196654610702808e+03 7.881614757807294813e-01 5.769611477276064271e-01
1.999203387010253891e+03 7.891300666141010112e-01 5.769501396797844794e-01
1.999209981471515675e+03 7.885452023136649835e-01 5.769392569842807239e-01
1.999216633701379578e+03 7.865398924822685212e-01 5.769281783433587441e-01
1.999223368970492174e+03 7.832301742941468747e-01 5.769168583022826757e-01
1.999229963121160836e+03 7.787111353352732523e-01 5.769056747798571028e-01
1.999236611318439373e+03 7.730204165444176656e-01 5.768942986201461842e-01
1.999243349875376452e+03 7.660984460699735710e-01 5.768826642196099863e-01
1.999249943715345808e+03 7.577813564990912854e-01 5.768711785429084804e-01
1.999256587461416075e+03 7.478314984883012162e-01 5.768595046063210718e-01
1.999263329724559298e+03 7.359706579701743578e-01 5.768475534206497501e-01
1.999269923253720890e+03 7.218873846934394933e-01 5.768357642627500725e-01
1.999276562129844933e+03 7.052345118960274828e-01 5.768237923521423172e-01
1.999283308517691012e+03 6.856510810075634454e-01 5.768115218956616497e-01
1.999289901735939338e+03 6.628112420377370029e-01 5.767994279300675542e-01
1.999296535323260059e+03 6.364533944207603211e-01 5.767871579097810786e-01
1.999303286254424620e+03 6.063371877262228038e-01 5.767745656362769369e-01
1.999309879161651224e+03 5.721348611736333245e-01 5.767621655369253864e-01
1.999316507041195791e+03 5.333389077574250958e-01 5.767495973333200965e-01
1.999323262934409286e+03 4.893013487034248432e-01 5.767366806355079811e-01
1.999329855530508667e+03 4.394781804544319326e-01 5.767239730767610428e-01
1.999336477283186696e+03 3.838495403900907821e-01 5.767111066787523610e-01
1.999343238557298037e+03 3.233831006774061101e-01 5.766978628877366120e-01
1.999349830842161282e+03 2.603421207893185096e-01 5.766848465443914495e-01
1.999356446048766884e+03 1.982232444056057641e-01 5.766716820039845537e-01
1.999363213122740717e+03 1.411813371694206620e-01 5.766581083887259984e-01
1.999369805096261643e+03 9.301176598926069738e-02 5.766447819360062121e-01
1.999376413337469785e+03 5.606762800694629206e-02 5.766313193688374916e-01
1.999383186630388082e+03 3.065859664740834892e-02 5.766174131356158750e-01
1.999389778292459596e+03 1.529526456171146145e-02 5.766037752491753876e-01
1.999396379148829737e+03 7.675527347962943746e-03 5.765900148350440180e-01
1.999403159079892475e+03 5.914655750905033031e-03 5.765757731269196551e-01
1.999409750430406802e+03 9.460138310402838729e-03 5.765618224828452654e-01
1.999416343482379943e+03 1.934357895004416156e-02 5.765477644662534429e-01
1.999423130470902152e+03 3.768773286250912818e-02 5.765331843625364217e-01
1.999429721509752881e+03 6.663813620706569851e-02 5.765189196373418090e-01
1.999436312458068187e+03 1.071543666157806912e-01 5.765045509367555665e-01
1.999443094682533228e+03 1.582362296687661596e-01 5.764896563351264991e-01
1.999449691530148812e+03 2.169716473702182624e-01 5.764750627143702122e-01
1.999456282166659776e+03 2.793411409029400438e-01 5.764603781718521391e-01
1.999463055623280979e+03 3.413140336625917759e-01 5.764451771266029256e-01
1.999469660491244667e+03 3.997269628077141923e-01 5.764302477170138994e-01
1.999476250815843969e+03 4.526729606517217452e-01 5.764152460100766540e-01
1.999483015084675799e+03 4.994079614839083692e-01 5.763997389427659712e-01
1.999489628392691202e+03 5.399520023428552307e-01 5.763844706497373016e-01
1.999496218405271293e+03 5.746307808182270493e-01 5.763691504563236423e-01
1.999502973066250433e+03 6.037765566460248090e-01 5.763533378555378839e-01
1.999509595234138715e+03 6.276897842166949681e-01 5.763377275183853010e-01
1.999516184934591820e+03 6.467930377744350867e-01 5.763220875168703072e-01
1.999522929567537176e+03 6.618144162783459183e-01 5.763059699387589330e-01
1.999529561015236368e+03 6.738418864755413296e-01 5.762900143301854516e-01
1.999536150403455395e+03 6.841627887391683593e-01 5.762740531993753024e-01
1.999542884588069001e+03 6.939188953459405340e-01 5.762576312681878532e-01
1.999549525735634688e+03 7.037381937650336594e-01 5.762413270937459808e-01
1.999556114811512316e+03 7.135664148122565775e-01 5.762250435128772885e-01
1.999562838127378427e+03 7.228106713016440033e-01 5.762083179215017337e-01
1.999569489394983293e+03 7.306804867383278612e-01 5.761916618190571215e-01
1.999576078158411747e+03 7.365014343966201915e-01 5.761750544678012620e-01
1.999582790184997521e+03 7.398395597503387711e-01 5.761580259782992375e-01
1.999589451992932027e+03 7.404310285665853808e-01 5.761410145174936659e-01
1.999596040443803759e+03 7.379965525289333694e-01 5.761240820759518932e-01
1.999602740760459028e+03 7.319925972997862740e-01 5.761067515200978262e-01
1.999609413529130507e+03 7.214263342368023579e-01 5.760893812018127447e-01
1.999616001667337969e+03 7.046188087672801137e-01 5.760721223505194111e-01
1.999622689853295014e+03 6.793118257744169552e-01 5.760544906303367574e-01
1.999629374003227667e+03 6.435700916592246301e-01 5.760367578861573801e-01
1.999635961828663312e+03 5.977457694069081562e-01 5.760191713060789365e-01
1.999642637463035953e+03 5.467686127775918115e-01 5.760012393943805264e-01
1.999649333414873809e+03 5.005717525683899272e-01 5.759831405860520448e-01
1.999655920927429179e+03 4.706682463331620103e-01 5.759652249585895945e-01
1.999662583589214819e+03 4.639970236797827385e-01 5.759469938995114280e-01
1.999669291763716728e+03 4.785565480271091188e-01 5.759285253184123210e-01
1.999675878963284731e+03 5.045889394613360945e-01 5.759102793253970676e-01
1.999682528231362312e+03 5.302087745739235691e-01 5.758917502349377715e-01
1.999689249049406953e+03 5.467971550375743117e-01 5.758729081015323548e-01
1.999695835935879359e+03 5.508186936052491545e-01 5.758543304252308204e-01
1.999702471389010498e+03 5.424563269879998373e-01 5.758355044917898846e-01
1.999709205271592054e+03 5.233749854248354039e-01 5.758162849551005102e-01
1.999715791844861769e+03 4.952461577257820657e-01 5.757973742782097615e-01
1.999722413061690077e+03 4.592548456843502658e-01 5.757782527631253311e-01
1.999729160429922331e+03 4.162975630346312794e-01 5.757586519001849368e-01
1.999735746689881353e+03 3.672951551267297776e-01 5.757394069058372477e-01
1.999742353248931977e+03 3.135506897593013931e-01 5.757199911439241369e-01
1.999749114524045808e+03 2.570585780388873198e-01 5.757000049592461144e-01
1.999755700470585225e+03 2.006080571826970860e-01 5.756804243310100766e-01
1.999762291950267354e+03 1.475554118752993304e-01 5.756607157310938971e-01
1.999769067553610739e+03 1.012191114565269001e-01 5.756403401561326350e-01
1.999775653186623458e+03 6.405955926516485044e-02 5.756204225780057193e-01
1.999782238728532775e+03 3.701135137139805603e-02 5.756003934566978897e-01
1.999789009954769426e+03 1.934012242747886259e-02 5.755796828509646135e-01
1.999795604837644305e+03 9.126855847567694538e-03 5.755593976724949767e-01
1.999802190065885497e+03 4.129445867635906514e-03 5.755390298503032520e-01
1.999808945244612232e+03 2.620381469679911035e-03 5.755180195815033928e-01
1.999815555423296018e+03 3.929123861098368468e-03 5.754973456415384270e-01
1.999822140337761084e+03 8.623077399713421909e-03 5.754766378034654739e-01
1.999828879046995780e+03 1.833986075783951633e-02 5.754553294885113024e-01
1.999835504943226397e+03 3.526654116333196448e-02 5.754342625135859812e-01
1.999842089543808015e+03 6.132785746041407443e-02 5.754132133450680087e-01
1.999848811361450544e+03 9.733301821448080149e-02 5.753916086772176142e-01
1.999855453397083920e+03 1.424337708994599661e-01 5.753701443184783271e-01
1.999862037683673407e+03 1.941158659756835048e-01 5.753487525053889717e-01
1.999868742187506314e+03 2.486827953156481585e-01 5.753268532547811676e-01
1.999875400784516614e+03 3.017100833360961687e-01 5.753049870874464844e-01
1.999881984757005512e+03 3.485370200327548296e-01 5.752832513160931471e-01
1.999888671524693109e+03 3.851224720565661896e-01 5.752610593302902586e-01
1.999895347105171595e+03 4.097334145884438672e-01 5.752387868531163573e-01
1.999901930763452356e+03 4.250123760163569964e-01 5.752167058102393149e-01
1.999908599372540721e+03 4.383765413923195187e-01 5.751942230147631951e-01
1.999915292358698025e+03 4.588503748497104184e-01 5.751715396495010735e-01
1.999921875702662646e+03 4.915929011069493093e-01 5.751491120222761433e-01
1.999928525730578485e+03 5.345378012100544529e-01 5.751263404211512942e-01
1.999935236544742111e+03 5.802279670510271936e-01 5.751032415120135299e-01
1.999941819574281681e+03 6.209723902246800931e-01 5.750804659880548453e-01
1.999948450598336194e+03 6.527557864492464779e-01 5.750574076643355514e-01
1.999955179662952560e+03 6.755805417495552856e-01 5.750338884774516268e-01
1.999961762377959531e+03 6.915374898940275239e-01 5.750107637448055309e-01
1.999968373975343638e+03 7.029230129504774327e-01 5.749874208611290838e-01
1.999975121712976261e+03 7.113941548634363787e-01 5.749634765840159201e-01
1.999981704113341948e+03 7.178858554852850515e-01 5.749400013311660729e-01
1.999988295861128108e+03 7.228837974784072529e-01 5.749163761302846787e-01
1.999995062694460103e+03 7.265848589415134784e-01 5.748920018712978530e-01
2.000001644780075594e+03 7.290435352293908045e-01 5.748681747871651204e-01
2.000008226774214336e+03 7.302763178670284017e-01 5.748442312339009375e-01
2.000014992087845940e+03 7.302905937619179610e-01 5.748194989321676607e-01
2.000021584377809631e+03 7.290857905220270441e-01 5.747952801542205448e-01
2.000028166057056524e+03 7.266532852140140664e-01 5.747709830251354068e-01
2.000034910549868300e+03 7.229773970262707294e-01 5.747459630685629595e-01
2.000041522906188902e+03 7.180310774037923505e-01 5.747213134751565367e-01
2.000048104270436852e+03 7.117681153595587507e-01 5.746966614601742851e-01
2.000054827519110177e+03 7.041157058160034676e-01 5.746713563199273844e-01
2.000061460364862342e+03 6.949702308534088102e-01 5.746462707941836223e-01
2.000068041414001300e+03 6.841985882703361943e-01 5.746212625836728538e-01
2.000074742995099314e+03 6.716433474332190734e-01 5.745956748133648206e-01
2.000081396753475246e+03 6.571268721900054288e-01 5.745701481569188696e-01
2.000087977487397893e+03 6.404511108049628643e-01 5.745447824416763938e-01
2.000094656977365275e+03 6.213894171237644981e-01 5.745189146779103861e-01
2.000101332071674506e+03 5.996718618694563130e-01 5.744929416103717879e-01
2.000107912490272611e+03 5.749760886179963171e-01 5.744672170816343959e-01
2.000114569465436489e+03 5.469368906750811110e-01 5.744410720445370933e-01
2.000121266319108145e+03 5.151788217638167966e-01 5.744146472029463268e-01
2.000127846422271432e+03 4.793699472526415373e-01 5.743885625523946770e-01
2.000134480458839107e+03 4.392978538461052573e-01 5.743621430461677280e-01
2.000141199495419414e+03 3.949717725329050522e-01 5.743352609844621925e-01
2.000147779283040336e+03 3.467566161701787775e-01 5.743088149042036017e-01
2.000154389957101102e+03 2.955265284115348723e-01 5.742821238176527565e-01
2.000161131600257704e+03 2.427924841760485397e-01 5.742547790061154345e-01
2.000167711072228030e+03 1.907193704045639371e-01 5.742279701886980892e-01
2.000174297959751812e+03 1.419345557218791021e-01 5.742010104957775418e-01
2.000181062633267857e+03 9.908299514615807879e-02 5.741731973205176365e-01
2.000187641789477993e+03 6.421424351309441836e-02 5.741460244589322581e-01
2.000194220853901470e+03 3.823519808414985871e-02 5.741187310847661873e-01
2.000200976206181167e+03 2.070519806754786071e-02 5.740905804280909130e-01
2.000207571434437114e+03 1.010167588517611043e-02 5.740629737693485612e-01
2.000214150182960111e+03 4.422390689413439532e-03 5.740353146118061245e-01
2.000220880774933903e+03 1.823135278357926803e-03 5.740068913396324524e-01
2.000227500006751825e+03 1.052183023277899728e-03 5.739788141757934392e-01
2.000234078439263840e+03 1.640221962542809647e-03 5.739507879288795467e-01
2.000240783846511476e+03 3.941714755549013786e-03 5.739220952603311110e-01
2.000247427506067652e+03 9.096974994480491739e-03 5.738935417355153223e-01
2.000254005622460681e+03 1.886380406331013282e-02 5.738651470936652066e-01
2.000260685420439813e+03 3.521658913978209515e-02 5.738361883353628734e-01
2.000267353932029891e+03 5.973430120328193649e-02 5.738071525071699597e-01
2.000273931732194569e+03 9.298947957890679739e-02 5.737783881652611662e-01
2.000280585496247113e+03 1.342346706719609317e-01 5.737491667118378436e-01
2.000287279284284295e+03 1.815480476213852945e-01 5.737196425508102049e-01
2.000293856768111709e+03 2.323445711398721969e-01 5.736905072041567077e-01
2.000300484073457937e+03 2.839898851551453385e-01 5.736610265388226715e-01
2.000307203562475934e+03 3.342716845565791295e-01 5.736310079278962304e-01
2.000313780729857399e+03 3.816218000877323324e-01 5.736015002722503198e-01
2.000320381151600486e+03 4.251194699287480505e-01 5.735717639673133528e-01
2.000327126766251240e+03 4.643704860437599113e-01 5.735412447012875337e-01
2.000333703617076935e+03 4.993503566639094227e-01 5.735113634328448118e-01
2.000340280375874499e+03 5.302608967579056642e-01 5.734813584833051703e-01
2.000347045249505982e+03 5.574173595879963194e-01 5.734503656734746269e-01
2.000353625429415388e+03 5.811685080292646743e-01 5.734200927506469814e-01
2.000360201871515528e+03 6.018483102234952753e-01 5.733897124533114953e-01
2.000366938885772242e+03 6.197545528084965616e-01 5.733584610940786197e-01
2.000373546166518963e+03 6.351446357663284026e-01 5.733276842917649496e-01
2.000380122291812086e+03 6.482362358620877840e-01 5.732969273438440760e-01
2.000386831021402486e+03 6.592117623483083610e-01 5.732654212658845339e-01
2.000393465828030685e+03 6.682248250845878035e-01 5.732341341237248145e-01
2.000400041636408105e+03 6.754163854541846979e-01 5.732029992228641069e-01
2.000406721655921046e+03 6.809413836545024079e-01 5.731712423483028562e-01
2.000413384413596077e+03 6.849917423743563383e-01 5.731394383154505556e-01
2.000419959904948882e+03 6.877928626951610447e-01 5.731079241597354379e-01
2.000426610788855442e+03 6.895622564897447848e-01 5.730759205026761949e-01
2.000433301922860210e+03 6.904450724553907737e-01 5.730435929372730275e-01
2.000439877097079034e+03 6.904650541991529389e-01 5.730116982252306812e-01
2.000446498419730460e+03 6.895249978758410947e-01 5.729794518923073676e-01
2.000453218355466788e+03 6.874561314048662775e-01 5.729465940609368424e-01
2.000459793212442491e+03 6.840820966257361579e-01 5.729143174915342085e-01
2.000466384548071119e+03 6.792578179325036158e-01 5.728818326824470786e-01
2.000473133711061337e+03 6.728691976943329545e-01 5.728484377595880472e-01
