# Wlen(nm) Flux Flux_err
1.922080056010971020e+03 4.753390922355787973e-01 5.219463736391608856e-03
1.922086784790508318e+03 4.785065405386637050e-01 5.219463736391608856e-03
1.922093273756895314e+03 4.828680547162551573e-01 5.219463736391608856e-03
1.922099926113360880e+03 4.855993809141013196e-01 5.219463736391608856e-03
1.922106492280478733e+03 4.920343800546254087e-01 5.219463736391608856e-03
1.922113065607139333e+03 5.008417482703213519e-01 5.219463736391608856e-03
1.922119710366860318e+03 5.089488689252497089e-01 5.219463736391608856e-03
1.922126204486527968e+03 5.156846969681653237e-01 5.219463736391608856e-03
1.922132928015951620e+03 5.211847579740866987e-01 5.219463736391608856e-03
1.922139416361765143e+03 5.221633799709441970e-01 5.219463736391608856e-03
1.922146071615398796e+03 5.196626506091019948e-01 5.219463736391608856e-03
1.922152633390885740e+03 5.240426517180021282e-01 5.219463736391608856e-03
1.922159209008714924e+03 5.197805628519550636e-01 5.219463736391608856e-03
1.922165849982496184e+03 5.167866155386930949e-01 5.219463736391608856e-03
1.922172345787229915e+03 5.148639104082821660e-01 5.219463736391608856e-03
1.922179066136507572e+03 5.123471841265280213e-01 5.219463736391608856e-03
1.922185553861269455e+03 5.055369287278542734e-01 5.219463736391608856e-03
1.922192209940521479e+03 4.988526536861661587e-01 5.219463736391608856e-03
1.922198769394862893e+03 4.874799422085313028e-01 5.219463736391608856e-03
1.922205345231953970e+03 4.695273094516452250e-01 5.219463736391608856e-03
1.922211984490637406e+03 4.467502460520016427e-01 5.219463736391608856e-03
1.922218479908172185e+03 4.197664950599173661e-01 5.219463736391608856e-03
1.922225199148504316e+03 3.814419650795216610e-01 5.219463736391608856e-03
1.922231686251735937e+03 3.480846014896441520e-01 5.219463736391608856e-03
1.922238341083822661e+03 3.203789852896473667e-01 5.219463736391608856e-03
1.922244900288736972e+03 3.104934544232419436e-01 5.219463736391608856e-03
1.922251474271948609e+03 3.191295132931373235e-01 5.219463736391608856e-03
1.922258113887610307e+03 3.437644739604879818e-01 5.219463736391608856e-03
1.922264606844447599e+03 3.840494056077135010e-01 5.219463736391608856e-03
1.922271327048266585e+03 4.187871868884991411e-01 5.219463736391608856e-03
1.922277813529488867e+03 4.484782064908315324e-01 5.219463736391608856e-03
1.922284465040392888e+03 4.746016248348010613e-01 5.219463736391608856e-03
1.922291026068831798e+03 4.866884836918834445e-01 5.219463736391608856e-03
1.922297596123788253e+03 4.969393420815122475e-01 5.219463736391608856e-03
1.922304238169738028e+03 5.020869452388992960e-01 5.219463736391608856e-03
1.922310726591144203e+03 5.039520677488820155e-01 5.219463736391608856e-03
1.922317449832117518e+03 5.066900800080076372e-01 5.219463736391608856e-03
1.922323935690851158e+03 5.078082547466534757e-01 5.219463736391608856e-03
1.922330581805319298e+03 5.107319886505200524e-01 5.219463736391608856e-03
1.922337146731468692e+03 5.113023979135360442e-01 5.219463736391608856e-03
1.922343710782559128e+03 5.112938470424333026e-01 5.219463736391608856e-03
1.922350357333340753e+03 5.135727873811134492e-01 5.219463736391608856e-03
1.922356842752349849e+03 5.122055372382858796e-01 5.219463736391608856e-03
1.922363563887280407e+03 5.137450894342394658e-01 5.219463736391608856e-03
1.922370052732141176e+03 5.133829261799496280e-01 5.219463736391608856e-03
1.922376691373685389e+03 5.171229265659527119e-01 5.219463736391608856e-03
1.922383262272966931e+03 5.170472400952544900e-01 5.219463736391608856e-03
1.922389818243343825e+03 5.199324179733962881e-01 5.219463736391608856e-03
1.922396471374737757e+03 5.212163614604785611e-01 5.219463736391608856e-03
1.922402956170436482e+03 5.245428989995852831e-01 5.219463736391608856e-03
1.922409668362760385e+03 5.259776694826056032e-01 5.219463736391608856e-03
1.922416164649677057e+03 5.335340642270611777e-01 5.219463736391608856e-03
1.922422793740570569e+03 5.368612799413295944e-01 5.219463736391608856e-03
1.922429372689642832e+03 5.358375935642682997e-01 5.219463736391608856e-03
1.922435918501220840e+03 5.323569577914926132e-01 5.219463736391608856e-03
1.922442580290243086e+03 5.236292820111375645e-01 5.219463736391608856e-03
1.922449064462151910e+03 5.143806917801840850e-01 5.219463736391608856e-03
1.922455765633263354e+03 5.053506215426346593e-01 5.219463736391608856e-03
1.922462271439773303e+03 4.976637113775275179e-01 5.219463736391608856e-03
1.922468888901051287e+03 5.023298618531827353e-01 5.219463736391608856e-03
1.922475477977809305e+03 5.054788802566221317e-01 5.219463736391608856e-03
1.922482011551265259e+03 5.116119505331588879e-01 5.219463736391608856e-03
1.922488684076170330e+03 5.094759241535795624e-01 5.219463736391608856e-03
1.922495167623806992e+03 5.169210266521750974e-01 5.219463736391608856e-03
1.922501855693862808e+03 5.185092050555368814e-01 5.219463736391608856e-03
1.922508373098739867e+03 5.163870301101143312e-01 5.219463736391608856e-03
1.922514976850199673e+03 5.214007386051975335e-01 5.219463736391608856e-03
1.922521578133776757e+03 5.232891302570410463e-01 5.219463736391608856e-03
1.922528097388548531e+03 5.197544750192215623e-01 5.219463736391608856e-03
1.922534782728828759e+03 5.214073574410224010e-01 5.219463736391608856e-03
1.922541265651712592e+03 5.219819260906803926e-01 5.219463736391608856e-03
1.922547938539628831e+03 5.221900977223752349e-01 5.219463736391608856e-03
1.922554469622886018e+03 5.228229968583392173e-01 5.219463736391608856e-03
1.922561057583085358e+03 5.237125153738870775e-01 5.219463736391608856e-03
1.922567673153854230e+03 5.299623793348087197e-01 5.219463736391608856e-03
1.922574176008138920e+03 5.272671632527106134e-01 5.219463736391608856e-03
1.922580876244526280e+03 5.340518113299792535e-01 5.219463736391608856e-03
1.922587358542175707e+03 5.365230361716102347e-01 5.219463736391608856e-03
1.922594014165628778e+03 5.404157529398432303e-01 5.219463736391608856e-03
1.922600561008518753e+03 5.450387756869853328e-01 5.219463736391608856e-03
1.922607131094773422e+03 5.497810705539890597e-01 5.219463736391608856e-03
1.922613763034345538e+03 5.524433661597638601e-01 5.219463736391608856e-03
1.922620247405100145e+03 5.615861700345268215e-01 5.219463736391608856e-03
