1.821754643802175906e+03 3.225432540767696477e-01
1.821763752598167002e+03 3.138093765543082947e-01
1.821772861439701956e+03 3.111488423599704234e-01
1.821781970326781220e+03 3.174449319540153525e-01
1.821791079259405251e+03 3.302419966728760148e-01
1.821800188237573821e+03 3.439376871274616443e-01
1.821809297261288066e+03 3.538226859163972060e-01
1.821818406330546622e+03 3.580609570518735185e-01
1.821827515445350855e+03 3.570194030349737035e-01
1.821836624605700990e+03 3.518006927033584530e-01
1.821845733811597029e+03 3.433416432802477436e-01
1.821854843063039425e+03 3.321762434356271831e-01
1.821863952360027952e+03 3.185034894502386527e-01
1.821873061702563291e+03 3.023178491970635595e-01
1.821882171090645215e+03 2.835789908500626622e-01
1.821891280524274180e+03 2.625077015177837980e-01
1.821900390003450411e+03 2.399027568507060559e-01
1.821909499528174365e+03 2.170146605502335513e-01
1.821918609098446041e+03 1.947661947002936600e-01
1.821927718714265438e+03 1.730920217257397309e-01
1.821936828375633240e+03 1.512909582600886482e-01
1.821945938082549219e+03 1.289607587765985719e-01
1.821955047835014057e+03 1.064331980752035722e-01
1.821964157633027526e+03 8.452861147067014524e-02
1.821973267476590081e+03 6.417408718651887445e-02
1.821982377365702177e+03 4.619330061603085097e-02
1.821991487300364042e+03 3.120641717587528674e-02
1.822000597280575448e+03 1.954179991743176109e-02
1.822009707306337077e+03 1.117444432223983417e-02
1.822018817377648475e+03 5.734073516735843472e-03
1.822027927494510550e+03 2.591698916533895138e-03
1.822037037656923530e+03 1.013741867210265699e-03
1.822046147864887644e+03 3.381135753894780544e-04
1.822055258118402435e+03 9.503112856854318701e-05
1.822064368417468586e+03 2.227397835188003127e-05
1.822073478762086552e+03 4.305826012004064325e-06
1.822082589152256332e+03 6.737679167606782442e-07
1.822091699587978155e+03 8.308514496902022234e-08
1.822100810069252248e+03 7.573384138820018995e-09
1.822109920596079064e+03 1.695803872020052965e-09
1.822119031168458378e+03 1.775967113849242721e-08
1.822128141786390643e+03 1.678025861182845951e-07
1.822137252449876314e+03 1.197657889380564503e-06
1.822146363158915392e+03 6.698316053930494906e-06
1.822155473913508104e+03 3.012492619716466684e-05
1.822164584713654676e+03 1.117074487001923507e-04
1.822173695559355338e+03 3.520506296433095154e-04
1.822182806450610315e+03 9.705263972688976670e-04
1.822191917387419608e+03 2.388590868689673911e-03
1.822201028369784126e+03 5.294089841589346909e-03
1.822210139397703642e+03 1.058441705945468124e-02
1.822219250471178157e+03 1.912936953961011377e-02
1.822228361590208124e+03 3.146408304125790367e-02
1.822237472754794226e+03 4.761557465742965317e-02
1.822246583964936008e+03 6.715623626876782160e-02
1.822255695220633925e+03 8.938410312934989832e-02
1.822264806521887976e+03 1.134764117135388939e-01
1.822273917868699300e+03 1.385715270929671061e-01
1.822283029261066986e+03 1.638102803984422540e-01
1.822292140698991943e+03 1.883319902841827376e-01
1.822301252182473945e+03 2.111971917987738867e-01
1.822310363711513673e+03 2.312245641705099053e-01
1.822319475286111356e+03 2.466456373839845395e-01
1.822328586906266764e+03 2.544731695745298672e-01
1.822337698571980354e+03 2.500181582774774758e-01
1.822346810283252580e+03 2.281691495580237539e-01
1.822355922040083215e+03 1.882271923730843843e-01
1.822365033842472940e+03 1.403135336169804015e-01
1.822374145690421983e+03 1.057291740326320173e-01
1.822383257583929890e+03 1.060202175897368704e-01
1.822392369522997797e+03 1.477702568130185024e-01
1.822401481507625249e+03 2.174927692153110770e-01
1.822410593537812701e+03 2.921248734071318354e-01
1.822419705613560836e+03 3.544643057441020928e-01
1.822428817734869199e+03 3.995768013508328442e-01
1.822437929901738016e+03 4.307439122420677613e-01
1.822447042114168198e+03 4.529517351572435735e-01
1.822456154372159290e+03 4.695267231156177168e-01
1.822465266675711746e+03 4.820053519268562292e-01
1.822474379024826021e+03 4.910985508163056013e-01
1.822483491419502570e+03 4.972926612575764294e-01
1.822492603859740484e+03 5.009621147339062830e-01
1.822501716345540899e+03 5.023552845185919047e-01
1.822510828876903815e+03 5.015948640593163033e-01
1.822519941453829688e+03 4.986584663475558954e-01
1.822529054076318744e+03 4.933782349500110964e-01
1.822538166744370528e+03 4.855198866108514366e-01
1.822547279457986178e+03 4.747950733877854268e-01
1.822556392217165467e+03 4.606124847752403051e-01
1.822565505021908393e+03 4.418222187140941615e-01
1.822574617872215413e+03 4.171823901943431667e-01
1.822583730768086980e+03 3.869243270866001838e-01
1.822592843709523322e+03 3.543089366220962821e-01
1.822601956696524212e+03 3.246975332051955099e-01
1.822611069729090559e+03 3.014161209140659992e-01
1.822620182807221454e+03 2.824036617735609656e-01
1.822629295930918715e+03 2.620114638106746940e-01
1.822638409100181207e+03 2.358484810778207486e-01
1.822647522315009837e+03 2.032372684433306209e-01
1.822656635575404380e+03 1.662089687669734417e-01
1.822665748881365744e+03 1.277804069360011785e-01
1.822674862232893247e+03 9.114240341361168340e-02
1.822683975629988026e+03 5.930364331764961805e-02
1.822693089072649400e+03 3.451382128753959638e-02
1.822702202560878732e+03 1.758621632364931048e-02
1.822711316094675340e+03 7.674341941952566616e-03
1.822720429674039451e+03 2.805241302725202529e-03
1.822729543298971976e+03 8.405724213441676061e-04
1.822738656969472913e+03 2.026264690553023244e-04
1.822747770685541809e+03 4.057895983009745871e-05
1.822756884447179800e+03 2.158050612058133783e-05
1.822765998254386432e+03 9.464168627425338534e-05
1.822775112107162158e+03 4.352649376928198607e-04
1.822784226005507435e+03 1.607703735454573367e-03
1.822793339949422261e+03 4.833295923926365575e-03
1.822802453938907092e+03 1.206150008998745082e-02
1.822811567973961928e+03 2.548972427942554353e-02
1.822820682054586769e+03 4.653949109226878517e-02
1.822829796180782751e+03 7.476172910755976564e-02
1.822838910352548737e+03 1.071070292405910951e-01
1.822848024569886093e+03 1.377875299337652237e-01
1.822857138832794590e+03 1.595676488579885477e-01
1.822866253141274228e+03 1.682402630251850217e-01
1.822875367495326145e+03 1.691968458221415339e-01
1.822884481894949431e+03 1.779623093380197640e-01
1.822893596340144995e+03 2.082920106564274121e-01
1.822902710830913065e+03 2.578410800588647467e-01
1.822911825367253641e+03 3.086080024444427528e-01
1.822920939949166723e+03 3.418672049429813398e-01
1.822930054576653220e+03 3.518463438247390052e-01
1.822939169249712677e+03 3.487990254589147243e-01
1.822948283968345777e+03 3.522214844861820682e-01
1.822957398732552292e+03 3.777207170206756670e-01
1.822966513542333132e+03 4.261831058363503844e-01
1.822975628397687842e+03 4.853410435687817714e-01
1.822984743298617104e+03 5.410796560907158437e-01
1.822993858245120919e+03 5.859826635628380131e-01
1.823002973237199512e+03 6.196055039771333206e-01
1.823012088274853340e+03 6.446764665058832833e-01
1.823021203358082630e+03 6.640942923728732072e-01
1.823030318486886927e+03 6.799047173951737744e-01
1.823039433661267367e+03 6.933570364388637053e-01
1.823048548881223496e+03 7.051655545160864236e-01
1.823057664146755997e+03 7.157025517511115265e-01
1.823066779457865096e+03 7.251582367393134554e-01
1.823075894814551020e+03 7.336746207908877437e-01
1.823085010216813771e+03 7.414008189650375114e-01
1.823094125664653120e+03 7.484770893876753206e-01
1.823103241158070205e+03 7.550097249049185777e-01
1.823112356697064797e+03 7.610676180331266139e-01
1.823121472281637352e+03 7.666935586356407040e-01
1.823130587911787643e+03 7.719198817252808098e-01
1.823139703587516578e+03 7.767798083115519114e-01
1.823148819308823704e+03 7.813061745003151426e-01
1.823157935075709474e+03 7.855255530569205114e-01
1.823167050888174344e+03 7.894628928536140400e-01
1.823176166746218541e+03 7.931494617030976357e-01
1.823185282649842065e+03 7.966177554539697336e-01
1.823194398599045144e+03 7.998890855322520199e-01
1.823203514593828231e+03 8.029714542352093254e-01
1.823212630634191100e+03 8.058700233076505626e-01
1.823221746720134661e+03 8.085930997994366098e-01
1.823230862851658458e+03 8.111456431000013678e-01
1.823239979028763400e+03 8.135244069381710741e-01
1.823249095251448807e+03 8.157222568881172808e-01
1.823258211519715815e+03 8.177365624946704159e-01
1.823267327833563968e+03 8.195826263185556071e-01
1.823276444192994404e+03 8.213017307896616215e-01
1.823285560598006214e+03 8.229369817348274330e-01
1.823294677048600306e+03 8.244852197864678267e-01
1.823303793544776681e+03 8.258771125483057585e-01
1.823312910086535567e+03 8.270068343660779142e-01
1.823322026673877417e+03 8.277709004988546004e-01
1.823331143306802687e+03 8.280658195158052681e-01
1.823340259985310695e+03 8.277259987627609839e-01
1.823349376709402350e+03 8.264189815744116263e-01
1.823358493479077652e+03 8.235036460414995041e-01
1.823367610294337283e+03 8.178002398669008688e-01
1.823376727155180788e+03 8.073321802497352984e-01
1.823385844061609077e+03 7.896469430955512792e-01
1.823394961013621696e+03 7.638639005289509232e-01
1.823404078011219326e+03 7.342825068797571575e-01
1.823413195054401967e+03 7.116269973012950834e-01
1.823422312143169847e+03 7.073733282014467161e-01
1.823431429277523193e+03 7.244072529725467113e-01
1.823440546457462460e+03 7.543514895626218797e-01
1.823449663682988103e+03 7.849720723835476033e-01
1.823458780954099666e+03 8.087484814484366957e-01
1.823467898270797377e+03 8.245753972951156419e-01
1.823477015633082374e+03 8.345230937579906083e-01
1.823486133040954201e+03 8.408874234143375315e-01
1.823495250494412858e+03 8.452038882600196867e-01
1.823504367993459027e+03 8.483302028851769094e-01
1.823513485538092937e+03 8.507247021125194930e-01
1.823522603128314358e+03 8.526439934895060357e-01
1.823531720764123975e+03 8.542459358959673121e-01
1.823540838445522240e+03 8.556278272279420616e-01
1.823549956172508701e+03 8.568402244719466321e-01
1.823559073945084037e+03 8.579077315978178575e-01
1.823568191763248251e+03 8.588497264162211486e-01
1.823577309627001796e+03 8.596846976544494368e-01
1.823586427536344672e+03 8.604239206135591012e-01
1.823595545491277335e+03 8.610664105140144464e-01
1.823604663491799556e+03 8.615980734347110648e-01
1.823613781537912018e+03 8.619986717165802892e-01
1.823622899629614949e+03 8.622661815481966752e-01
1.823632017766908348e+03 8.624554958438344077e-01
1.823641135949792897e+03 8.626913445755759469e-01
1.823650254178268142e+03 8.631075623215762604e-01
1.823659372452334537e+03 8.637450439013359960e-01
1.823668490771992538e+03 8.645186175078276580e-01
1.823677609137242598e+03 8.652920296082866614e-01
1.823686727548084036e+03 8.659717681060938865e-01
1.823695846004518216e+03 8.665345620821891526e-01
1.823704964506544002e+03 8.669984692027952189e-01
1.823714083054163211e+03 8.673885410554134090e-01
1.823723201647374708e+03 8.677218659685361768e-01
1.823732320286179629e+03 8.680085359223944641e-01
1.823741438970577974e+03 8.682579665039658057e-01
1.823750557700569516e+03 8.684800758343563798e-01
1.823759676476154937e+03 8.686780700363285757e-01
1.823768795297334236e+03 8.688439005043583352e-01
1.823777914164107870e+03 8.689645691290942553e-01
1.823787033076476064e+03 8.690293516472193946e-01
1.823796152034439046e+03 8.690283151468594092e-01
1.823805271037996590e+03 8.689459820250019506e-01
1.823814390087149377e+03 8.687550667104210200e-01
1.823823509181897407e+03 8.684083170926417683e-01
1.823832628322241135e+03 8.678227987161384327e-01
1.823841747508180788e+03 8.668502721928175170e-01
1.823850866739716139e+03 8.652285147616579630e-01
1.823859986016847870e+03 8.625281160118316581e-01
1.823869105339576663e+03 8.581864226822072395e-01
1.823878224707901609e+03 8.518395487139626132e-01
1.823887344121823617e+03 8.440688056884296797e-01
1.823896463581343141e+03 8.370002478070079910e-01
1.823905583086459501e+03 8.335579947670190837e-01
1.823914702637173832e+03 8.353244353934448085e-01
1.823923822233485907e+03 8.411866170403510257e-01
1.823932941875396409e+03 8.484353603272070110e-01
1.823942061562904883e+03 8.548952755835985684e-01
1.823951181296012010e+03 8.597950509039553602e-01
1.823960301074717790e+03 8.632370188430742441e-01
1.823969420899022680e+03 8.655228267138931342e-01
1.823978540768927132e+03 8.669248475716285762e-01
1.823987660684430693e+03 8.676776414829683315e-01
1.823996780645533590e+03 8.679669992144449786e-01
1.824005900652237187e+03 8.679028114324001120e-01
1.824015020704540575e+03 8.674900638593072699e-01
1.824024140802444208e+03 8.665616566269292997e-01
1.824033260945948541e+03 8.645472574048718162e-01
1.824042381135054029e+03 8.599146074078676261e-01
1.824051501369760217e+03 8.496597336891565933e-01
1.824060621650067560e+03 8.306997308440765559e-01
1.824069741975976513e+03 8.048100857292913579e-01
1.824078862347487302e+03 7.825990984390035488e-01
1.824087982764600383e+03 7.774743239101218339e-01
1.824097103227315074e+03 7.926074949653241219e-01
1.824106223735632511e+03 8.177430428592937783e-01
1.824115344289552695e+03 8.400789169159051939e-01
1.824124464889075625e+03 8.540734721984106770e-01
1.824133585534201529e+03 8.609770982836233433e-01
1.824142706224930635e+03 8.638911106195210632e-01
1.824151826961264078e+03 8.649818554712085383e-01
1.824160947743200495e+03 8.652618054619788390e-01
1.824170068570741250e+03 8.651132201767028906e-01
1.824179189443886116e+03 8.646566902379810848e-01
1.824188310362636003e+03 8.639033760344143609e-01
1.824197431326989772e+03 8.627971172172244074e-01
1.824206552336949017e+03 8.612029767771729460e-01
1.824215673392513736e+03 8.588600025627337597e-01
1.824224794493683021e+03 8.553057143188378397e-01
1.824233915640458235e+03 8.498241767561234283e-01
1.824243036832839607e+03 8.416150862452735915e-01
1.824252158070826908e+03 8.305018227060609881e-01
1.824261279354420367e+03 8.180527891630373638e-01
1.824270400683620664e+03 8.078139433953028803e-01
1.824279522058427347e+03 8.032044127131813260e-01
1.824288643478841095e+03 8.043385010702295279e-01
1.824297764944862138e+03 8.078156823733868563e-01
1.824306886456490929e+03 8.108190954124334660e-01
1.824316008013727014e+03 8.143108644974671462e-01
1.824325129616570848e+03 8.203467419106844627e-01
1.824334251265022885e+03 8.277075376801594775e-01
1.824343372959083581e+03 8.328728559544484877e-01
1.824352494698752707e+03 8.343741143204252975e-01
1.824361616484030947e+03 8.340129043658830454e-01
1.824370738314917617e+03 8.341857669335818182e-01
1.824379860191414082e+03 8.352816394400001121e-01
1.824388982113519660e+03 8.357272943967903878e-01
1.824398104081235260e+03 8.338600053269952239e-01
1.824407226094560656e+03 8.295349178846447291e-01
1.824416348153496301e+03 8.244664047209836477e-01
1.824425470258042196e+03 8.213245901839258956e-01
1.824434592408198796e+03 8.219814581631645911e-01
1.824443714603966328e+03 8.261615964515800492e-01
1.824452836845345018e+03 8.318599552889585080e-01
1.824461959132334869e+03 8.369993002891542577e-01
1.824471081464936333e+03 8.405581594397770751e-01
1.824480203843149866e+03 8.425406296437811804e-01
1.824489326266975013e+03 8.434207390712954444e-01
1.824498448736412229e+03 8.436535988716915568e-01
1.824507571251462423e+03 8.434458939902031993e-01
1.824516693812124913e+03 8.427834603300224936e-01
1.824525816418400609e+03 8.415851097707853778e-01
1.824534939070289283e+03 8.398445603711612861e-01
1.824544061767791163e+03 8.376745435443574417e-01
1.824553184510907158e+03 8.351597655878593152e-01
1.824562307299636359e+03 8.321241852138527850e-01
1.824571430133979902e+03 8.282445192951142232e-01
1.824580553013937561e+03 8.236620448238805015e-01
1.824589675939510016e+03 8.194153124805962918e-01
1.824598798910697496e+03 8.168794233118941150e-01
1.824607921927499547e+03 8.165613481716385014e-01
1.824617044989916621e+03 8.176290039138441879e-01
1.824626168097949630e+03 8.186916642435704272e-01
1.824635291251597891e+03 8.187992650278654860e-01
1.824644414450862087e+03 8.177023744412934558e-01
1.824653537695742216e+03 8.155440904412640801e-01
1.824662660986238961e+03 8.125647248817484680e-01
1.824671784322352323e+03 8.090035671661013339e-01
1.824680907704082301e+03 8.050551537096380939e-01
1.824690031131429350e+03 8.008266430458583773e-01
1.824699154604393470e+03 7.963732894305428633e-01
1.824708278122975571e+03 7.917425993318729649e-01
1.824717401687174970e+03 7.868920719861722812e-01
1.824726525296992349e+03 7.815988612337294583e-01
1.824735648952427937e+03 7.755408805006950290e-01
1.824744772653481959e+03 7.684492702717663493e-01
1.824753896400154872e+03 7.601453443024013268e-01
1.824763020192445993e+03 7.504649439982444825e-01
1.824772144030356912e+03 7.391750135634599372e-01
1.824781267913886495e+03 7.259231860828608829e-01
1.824790391843035877e+03 7.101947883322103916e-01
1.824799515817805059e+03 6.912486572406042473e-01
1.824808639838194040e+03 6.680539523453331574e-01
1.824817763904203503e+03 6.393515493102073233e-01
1.824826888015833219e+03 6.040702416960329613e-01
1.824836012173083418e+03 5.622124928761362828e-01
1.824845136375955008e+03 5.156393923926899658e-01
1.824854260624447534e+03 4.673801428714154937e-01
1.824863384918561223e+03 4.190961081344661832e-01
1.824872509258296759e+03 3.690905155045386410e-01
1.824881633643653913e+03 3.136605054648874957e-01
1.824890758074633368e+03 2.510652894676443370e-01
1.824899882551234896e+03 1.844714462017052470e-01
1.824909007073458952e+03 1.213328201026787762e-01
1.824918131641305763e+03 6.974264839534240201e-02
1.824927256254775330e+03 3.436998026702274556e-02
1.824936380913868334e+03 1.486851404426200660e-02
1.824945505618584775e+03 8.009088694112901849e-03
1.824954630368924427e+03 1.167141658021721672e-02
1.824963755164888425e+03 2.719203280378366255e-02
1.824972880006476316e+03 5.817424396692666422e-02
1.824982004893688554e+03 1.068236818698024004e-01
1.824991129826525139e+03 1.709146288631233634e-01
1.825000254804986980e+03 2.439784265568428201e-01
1.825009379829073396e+03 3.182124783043274174e-01
1.825018504898785068e+03 3.874136077926324528e-01
1.825027630014122224e+03 4.481900446426368423e-01
1.825036755175085545e+03 4.996008476540710341e-01
1.825045880381674124e+03 5.421955513510967606e-01
1.825055005633889323e+03 5.772085491829292980e-01
1.825064130931730688e+03 6.061093306648268619e-01
1.825073256275198901e+03 6.303016648404702327e-01
1.825082381664293280e+03 6.508272981530593970e-01
1.825091507099015416e+03 6.682484396247415637e-01
1.825100632579364856e+03 6.827886395264903818e-01
1.825109758105341143e+03 6.945142019062953143e-01
1.825118883676945643e+03 7.034685576030377252e-01
1.825128009294178128e+03 7.099805866602842963e-01
1.825137134957038825e+03 7.150448030343830030e-01
1.825146260665527734e+03 7.200240604330749861e-01
1.825155386419645538e+03 7.255848975302345849e-01
1.825164512219392009e+03 7.312095565836473909e-01
1.825173638064767829e+03 7.359700231113712743e-01
1.825182763955772543e+03 7.394155442785864674e-01
1.825191889892407289e+03 7.416388031360898747e-01
1.825201015874671612e+03 7.428975988185688717e-01
1.825210141902566420e+03 7.433603653368310304e-01
1.825219267976090805e+03 7.430577254355229533e-01
1.825228394095245903e+03 7.419018046613123918e-01
1.825237520260031715e+03 7.396698249478830256e-01
1.825246646470448468e+03 7.358895957808053723e-01
1.825255772726496616e+03 7.296131943766267502e-01
1.825264899028176160e+03 7.192625938494117133e-01
1.825274025375486872e+03 7.028639777774712272e-01
1.825283151768430116e+03 6.785047671552226767e-01
1.825292278207004983e+03 6.442825419223670025e-01
1.825301404691212156e+03 5.985215101955165817e-01
1.825310531221051860e+03 5.436057258618587351e-01
1.825319657796524325e+03 4.926153390805818599e-01
1.825328784417629777e+03 4.675699407868832980e-01
1.825337911084368670e+03 4.829346352813270737e-01
1.825347037796740551e+03 5.310230456304704250e-01
1.825356164554746556e+03 5.883062092709401281e-01
1.825365291358386457e+03 6.342553392409324697e-01
1.825374418207660256e+03 6.612596782032396092e-01
1.825383545102568633e+03 6.708467026575397618e-01
1.825392672043111588e+03 6.668373870309278750e-01
1.825401799029288895e+03 6.533918305676481575e-01
1.825410926061101918e+03 6.367086986843978336e-01
1.825420053138549747e+03 6.246811535786266356e-01
1.825429180261633064e+03 6.220915726911292465e-01
1.825438307430352324e+03 6.263193278367678030e-01
1.825447434644707528e+03 6.292617042407213646e-01
1.825456561904699129e+03 6.234099116377350702e-01
1.825465689210326900e+03 6.059935123351820607e-01
1.825474816561591069e+03 5.791921639370005703e-01
1.825483943958492546e+03 5.485924496961847030e-01
1.825493071401030875e+03 5.219638592573092595e-01
1.825502198889206511e+03 5.078046387784331817e-01
1.825511326423019909e+03 5.117182059988572007e-01
1.825520454002470842e+03 5.322597538888291790e-01
1.825529581627559992e+03 5.613728332992232728e-01
1.825538709298287131e+03 5.898483214330426661e-01
1.825547837014652941e+03 6.121802251799732808e-01
1.825556964776657423e+03 6.272328628877843482e-01
1.825566092584301032e+03 6.362545242009381985e-01
1.825575220437583312e+03 6.409439437922150873e-01
1.825584348336505400e+03 6.425939312623836219e-01
1.825593476281066842e+03 6.420315565157062032e-01
1.825602604271268319e+03 6.398753159198152796e-01
1.825611732307109378e+03 6.367587507292631344e-01
1.825620860388591154e+03 6.332552563110398491e-01
1.825629988515713421e+03 6.295831648024116101e-01
1.825639116688476633e+03 6.255370841346814537e-01
1.825648244906880564e+03 6.207633337870039902e-01
1.825657373170925666e+03 6.149666134325245670e-01
1.825666501480612396e+03 6.078259877543188416e-01
1.825675629835940299e+03 5.989127247095034079e-01
1.825684758236910511e+03 5.880381260543428024e-01
1.825693886683522805e+03 5.760439711159193177e-01
1.825703015175777637e+03 5.651250627525268300e-01
1.825712143713674550e+03 5.575816899313489339e-01
1.825721272297214909e+03 5.538088169314551168e-01
1.825730400926397806e+03 5.519197732071146056e-01
1.825739529601223921e+03 5.494755536357944781e-01
1.825748658321693938e+03 5.451623725790950559e-01
1.825757787087807174e+03 5.389359648210255704e-01
1.825766915899564992e+03 5.312678533279517890e-01
1.825776044756966712e+03 5.225499073722299492e-01
1.825785173660012333e+03 5.128984400248253195e-01
1.825794302608703219e+03 5.021346202077739962e-01
1.825803431603038916e+03 4.898516025192234391e-01
1.825812560643019424e+03 4.757339392893346064e-01
1.825821689728645197e+03 4.602365753311585816e-01
1.825830818859916462e+03 4.450769191494506893e-01
1.825839948036834130e+03 4.324843896402478238e-01
1.825849077259397063e+03 4.233787771328664240e-01
1.825858206527606399e+03 4.165047062764272168e-01
1.825867335841462591e+03 4.096267770913052386e-01
1.825876465200965185e+03 4.012378836192424525e-01
1.825885594606114410e+03 3.910474580704199066e-01
1.825894724056911173e+03 3.794201186941029702e-01
1.825903853553355020e+03 3.667746596546823112e-01
1.825912983095446862e+03 3.533658748891966850e-01
1.825922112683186242e+03 3.393025082702311734e-01
1.825931242316573616e+03 3.246193186272794406e-01
1.825940371995609667e+03 3.093671826973693473e-01
1.825949501720293711e+03 2.937063579118837642e-01
1.825958631490626658e+03 2.778918777419977504e-01
1.825967761306608736e+03 2.620962901244496823e-01
1.825976891168239717e+03 2.462757037474074262e-01
1.825986021075520284e+03 2.302711608932764276e-01
1.825995151028450664e+03 2.139910448090010242e-01
1.826004281027030629e+03 1.974602486496671028e-01
1.826013411071261089e+03 1.807704256164599510e-01
1.826022541161141362e+03 1.640477271808785109e-01
1.826031671296672812e+03 1.474525865443110373e-01
1.826040801477854757e+03 1.311661523842180266e-01
1.826049931704687879e+03 1.153497993813418360e-01
1.826059061977171723e+03 1.001189993795999350e-01
1.826068192295307199e+03 8.556636748048437879e-02
1.826077322659094989e+03 7.180536800356934757e-02
1.826086453068534183e+03 5.898301501042187145e-02
1.826095583523625464e+03 4.725902695143166521e-02
1.826104714024369514e+03 3.678068114329516303e-02
1.826113844570765878e+03 2.766473344728802297e-02
1.826122975162815010e+03 1.998410758005419660e-02
1.826132105800517593e+03 1.375923672019814352e-02
1.826141236483873399e+03 8.949620721246456800e-03
1.826150367212882657e+03 5.444353723076279274e-03
1.826159497987545365e+03 3.062365723019307671e-03
1.826168628807862433e+03 1.571994330716251212e-03
1.826177759673833634e+03 7.256701383884086795e-04
1.826186890585459196e+03 2.964439740421303399e-04
1.826196021542739800e+03 1.053753989931661294e-04
1.826205152545674537e+03 3.204269532722035091e-05
1.826214283594264998e+03 8.193601990577615074e-06
1.826223414688510729e+03 1.729636504650077451e-06
1.826232545828412185e+03 2.958831200226025598e-07
1.826241677013969365e+03 3.992217768711724146e-08
1.826250808245182498e+03 4.125227481707056533e-09
1.826259939522051809e+03 2.838576366091665072e-10
1.826269070844577300e+03 1.278481078735442467e-11
1.826278202212760107e+03 9.738463241440130240e-14
1.826287333626599548e+03 4.805051554266021496e-16
1.826296465086096532e+03 7.340310374048377349e-24
1.826305596591250605e+03 2.016713647632943554e-23
1.826314728142062449e+03 3.940301232972865943e-23
1.826323859738532292e+03 5.494369616500521475e-23
1.826332991380660133e+03 5.479304486013808150e-23
1.826342123068446199e+03 3.908304991491882381e-23
1.826351254801890946e+03 1.989957121295395149e-23
1.826360386580994373e+03 7.206821990475055735e-24
1.826369518405756480e+03 1.850688616163688951e-24
1.826378650276178178e+03 1.022958721045801540e-24
1.826387782192259465e+03 1.152091163059381498e-23
1.826396914154000342e+03 1.012125159390670426e-22
1.826406046161401036e+03 6.384144152736456562e-22
1.826415178214462003e+03 1.270822811442335898e-20
1.826424310313183241e+03 3.308794447906848340e-18
1.826433442457565434e+03 4.681467977941986456e-17
1.826442574647607898e+03 3.931801898333442852e-16
1.826451706883311772e+03 2.353495283913445219e-15
1.826460839164676827e+03 1.008770364630203262e-14
1.826469971491703518e+03 3.102448804141302316e-14
1.826479103864391618e+03 6.848383537207019603e-14
1.826488236282742264e+03 1.083782470688586788e-13
1.826497368746754773e+03 1.733268456101360846e-13
1.826506501256429601e+03 6.682250880086517992e-12
1.826515633811767657e+03 3.831726333535253048e-10
1.826524766412768031e+03 6.454999315359826969e-09
1.826533899059431405e+03 7.138294174880160569e-08
1.826543031751758463e+03 5.655812535112752331e-07
1.826552164489749202e+03 3.479215261629374130e-06
1.826561297273403852e+03 1.705016539983217788e-05
1.826570430102721957e+03 6.787339227311850747e-05
1.826579562977704427e+03 2.233145131219125645e-04
1.826588695898351943e+03 6.190842683787096609e-04
1.826597828864663597e+03 1.475332338001611931e-03
1.826606961876640526e+03 3.082618261713457406e-03
1.826616094934282501e+03 5.755208441523301799e-03
1.826625228037589750e+03 9.770156593102192685e-03
