# Wlen(nm) Flux Flux_err
1.922376691373685389e+03 4.863257087760169406e-01 4.114624147915170449e-03
1.922383262272966931e+03 4.842665977184559267e-01 4.114624147915170449e-03
1.922389818243343825e+03 4.813110853254736199e-01 4.114624147915170449e-03
1.922396471374737757e+03 4.775513046840482723e-01 4.114624147915170449e-03
1.922402956170436482e+03 4.785666236554503850e-01 4.114624147915170449e-03
1.922409668362760385e+03 4.770761347580055878e-01 4.114624147915170449e-03
1.922416164649677057e+03 4.788344051918993483e-01 4.114624147915170449e-03
1.922422793740570569e+03 4.802856720308286143e-01 4.114624147915170449e-03
1.922429372689642832e+03 4.719217107294171876e-01 4.114624147915170449e-03
1.922435918501220840e+03 4.638702244635691252e-01 4.114624147915170449e-03
1.922442580290243086e+03 4.536348135444351892e-01 4.114624147915170449e-03
1.922449064462151910e+03 4.480806006261452978e-01 4.114624147915170449e-03
1.922455765633263354e+03 4.499310040899174856e-01 4.114624147915170449e-03
1.922462271439773303e+03 4.459615798584903867e-01 4.114624147915170449e-03
1.922468888901051287e+03 4.555363299863760540e-01 4.114624147915170449e-03
1.922475477977809305e+03 4.567883960630549911e-01 4.114624147915170449e-03
1.922482011551265259e+03 4.698563892273280862e-01 4.114624147915170449e-03
1.922488684076170330e+03 4.771406023309769928e-01 4.114624147915170449e-03
1.922495167623806992e+03 4.834771047485619810e-01 4.114624147915170449e-03
1.922501855693862808e+03 4.859177624530163220e-01 4.114624147915170449e-03
1.922508373098739867e+03 4.902223201953817555e-01 4.114624147915170449e-03
1.922514976850199673e+03 4.918902826144012641e-01 4.114624147915170449e-03
1.922521578133776757e+03 4.931525267104745480e-01 4.114624147915170449e-03
1.922528097388548531e+03 4.924517443028503250e-01 4.114624147915170449e-03
1.922534782728828759e+03 4.947484232293748452e-01 4.114624147915170449e-03
1.922541265651712592e+03 4.964621716551789188e-01 4.114624147915170449e-03
1.922547938539628831e+03 4.979495505612926420e-01 4.114624147915170449e-03
1.922554469622886018e+03 4.997314663771532106e-01 4.114624147915170449e-03
1.922561057583085358e+03 4.956106719430444230e-01 4.114624147915170449e-03
1.922567673153854230e+03 5.003392871663860930e-01 4.114624147915170449e-03
1.922574176008138920e+03 4.984598483598518537e-01 4.114624147915170449e-03
1.922580876244526280e+03 5.013509634609730758e-01 4.114624147915170449e-03
1.922587358542175707e+03 5.007338068082094473e-01 4.114624147915170449e-03
1.922594014165628778e+03 4.977058097175779405e-01 4.114624147915170449e-03
1.922600561008518753e+03 4.961844322857728029e-01 4.114624147915170449e-03
1.922607131094773422e+03 4.971323261662299320e-01 4.114624147915170449e-03
1.922613763034345538e+03 4.999626737209167393e-01 4.114624147915170449e-03
1.922620247405100145e+03 4.990125512525380724e-01 4.114624147915170449e-03
1.922626964619566252e+03 4.979921329907689431e-01 4.114624147915170449e-03
1.922633446291499467e+03 4.971999023697695752e-01 4.114624147915170449e-03
1.922640082566924548e+03 4.974732672685762136e-01 4.114624147915170449e-03
1.922646647251940522e+03 4.958828994924574518e-01 4.114624147915170449e-03
1.922653197380325537e+03 4.971918408802247225e-01 4.114624147915170449e-03
1.922659847771554723e+03 4.942586067000950267e-01 4.114624147915170449e-03
1.922666329001471468e+03 4.998138190656364888e-01 4.114624147915170449e-03
1.922673030422822649e+03 4.928115201768713538e-01 4.114624147915170449e-03
1.922679528895986095e+03 4.958076222258333554e-01 4.114624147915170449e-03
1.922686143738575538e+03 4.933212265028448229e-01 4.114624147915170449e-03
1.922692728349452636e+03 4.935983163754255054e-01 4.114624147915170449e-03
